ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
111770,영원무역,1.14771823702112,98.0,46800,0,0,CHECK,후보군 참고용 (비보유/비선정)
215600,신라젠,1.115950016395852,99.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
069260,티케이지휴켐스,1.092902250507548,100.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
003090,대웅,1.0903720187386134,101.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
375500,DL이앤씨,1.076259512293028,102.0,412,0,0,CHECK,후보군 참고용 (비보유/비선정)
086520,에코프로,1.0744994532579504,103.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
009420,한올바이오파마,1.046038186719776,104.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
056080,유진로봇,0.963348878885424,105.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
290650,엘앤씨바이오,0.9545636025969017,107.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
026960,동서,0.9264671843630756,108.0,4632,0,0,CHECK,후보군 참고용 (비보유/비선정)
009970,영원무역홀딩스,0.9254813206033544,109.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
064960,SNT모티브,0.9168571061727244,110.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
104830,원익머트리얼즈,0.9054046552575246,111.0,20121,0,0,CHECK,후보군 참고용 (비보유/비선정)
069960,현대백화점,0.8788623576539782,112.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
105840,우진,0.8691539107683431,113.0,27216,0,0,CHECK,후보군 참고용 (비보유/비선정)
383310,에코프로에이치엔,0.8603455627607537,114.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
014680,한솔케미칼,0.8492107974594174,115.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
053800,안랩,0.8454728789146755,116.0,58221,0,0,CHECK,후보군 참고용 (비보유/비선정)
065350,신성델타테크,0.8411500308206181,117.0,28519,0,0,CHECK,후보군 참고용 (비보유/비선정)
098460,고영,0.836254755868193,118.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
084370,유진테크,0.8358754495645276,119.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
036530,SNT홀딩스,0.8343887230492368,120.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
253450,스튜디오드래곤,0.786222685855686,121.0,59114,0,0,CHECK,후보군 참고용 (비보유/비선정)
373220,LG에너지솔루션,0.7779318311073551,122.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
353200,대덕전자,0.7758815034513308,123.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
028670,팬오션,0.7635365170310344,124.0,50112,0,0,CHECK,후보군 참고용 (비보유/비선정)
403870,HPSP,0.7479727119937247,125.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
058610,에스피지,0.7422988683436195,126.0,28111,0,0,CHECK,후보군 참고용 (비보유/비선정)
267250,HD현대,0.7083565960063272,127.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
064760,티씨케이,0.701893654675853,128.0,23999,0,0,CHECK,후보군 참고용 (비보유/비선정)
012330,현대모비스,0.695477347101671,129.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
336370,솔루스첨단소재,0.6800165219070256,130.0,26299,0,0,CHECK,후보군 참고용 (비보유/비선정)
397030,에이프릴바이오,0.6738873860575814,131.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
052690,한전기술,0.6548905349354621,132.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
012630,HDC,0.6337330591673455,133.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
103590,일진전기,0.6310803812650196,134.0,2830,0,0,CHECK,후보군 참고용 (비보유/비선정)
115180,큐리언트,0.579843706980001,135.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
011780,금호석유화학,0.5744877240187108,136.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
267270,HD건설기계,0.5448573626556241,137.0,291,0,0,CHECK,후보군 참고용 (비보유/비선정)
030530,원익홀딩스,0.5435256657634322,138.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
051910,LG화학,0.542457974031066,139.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
047040,대우건설,0.5252635846040232,140.0,41112,0,0,CHECK,후보군 참고용 (비보유/비선정)
271560,오리온,0.5105165863167027,141.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
033780,케이티앤지,0.4850236962537426,142.0,12000,0,0,CHECK,후보군 참고용 (비보유/비선정)
034230,파라다이스,0.4453639688622092,143.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
086900,메디톡스,0.4425585639484458,144.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
028300,HLB,0.4407941573763928,145.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
014620,성광벤드,0.4279402298833591,146.0,24133,0,0,CHECK,후보군 참고용 (비보유/비선정)
004370,농심,0.4232472558495709,147.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
030190,NICE평가정보,0.419937333215289,148.0,63991,0,0,CHECK,후보군 참고용 (비보유/비선정)
012750,에스원,0.4039267542463272,149.0,75320,0,0,CHECK,후보군 참고용 (비보유/비선정)
195870,해성디에스,0.4027399295468377,150.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
476060,온코닉테라퓨틱스,0.3945311223992371,151.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
383220,F&F,0.3922170104002899,152.0,14111,0,0,CHECK,후보군 참고용 (비보유/비선정)
003550,LG,0.3877454457095977,153.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
086280,현대글로비스,0.3864558930633016,154.0,5299,0,0,CHECK,후보군 참고용 (비보유/비선정)
251970,펌텍코리아,0.3862450765621842,155.0,22232,0,0,CHECK,후보군 참고용 (비보유/비선정)
475960,토모큐브,0.3814998523397908,156.0,27309,0,0,CHECK,후보군 참고용 (비보유/비선정)
402340,SK스퀘어,0.3782534217091517,157.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
454910,두산로보틱스,0.3773671942186857,158.0,2928,0,0,CHECK,후보군 참고용 (비보유/비선정)
310210,보로노이,0.3669611101737814,159.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
192650,드림텍,0.3664459517813027,160.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
124500,아이티센글로벌,0.3549527359514902,161.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
071970,HD현대마린엔진,0.3493690742983127,162.0,29119,0,0,CHECK,후보군 참고용 (비보유/비선정)
455900,엔젤로보틱스,0.3492831638298176,163.0,29280,0,0,CHECK,후보군 참고용 (비보유/비선정)
062040,산일전기,0.3470694475472943,164.0,28112,0,0,CHECK,후보군 참고용 (비보유/비선정)
214370,케어젠,0.3368562714997027,165.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
456160,지투지바이오,0.3364933001389774,166.0,21212,0,0,CHECK,후보군 참고용 (비보유/비선정)
368770,파이버프로,0.3362102102212381,167.0,27219,0,0,CHECK,후보군 참고용 (비보유/비선정)
420770,기가비스,0.3333291193833015,168.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
003380,하림지주,0.3268239890221033,169.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
445680,큐리옥스바이오시스템즈,0.3088938919437132,170.0,271,0,0,CHECK,후보군 참고용 (비보유/비선정)
101490,에스앤에스텍,0.3080246131112134,171.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
081660,미스토홀딩스,0.3051660493247712,172.0,464,0,0,CHECK,후보군 참고용 (비보유/비선정)
041190,우리기술투자,0.3035765692952902,173.0,6491,0,0,CHECK,후보군 참고용 (비보유/비선정)
357780,솔브레인,0.3017119532253157,174.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
079550,LIG넥스원,0.2953332889043765,175.0,25200,0,0,CHECK,후보군 참고용 (비보유/비선정)
127120,제이에스링크,0.2906167873999421,176.0,70111,0,0,CHECK,후보군 참고용 (비보유/비선정)
214430,아이쓰리시스템,0.2850472809009273,177.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
307950,현대오토에버,0.2843346035381543,178.0,582,0,0,CHECK,후보군 참고용 (비보유/비선정)
347850,디앤디파마텍,0.2826498496888414,179.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
466100,클로봇,0.2818767896309739,180.0,58221,0,0,CHECK,후보군 참고용 (비보유/비선정)
437730,삼현,0.2794620735955435,181.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
475830,오름테라퓨틱,0.2758412285883522,182.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
389650,넥스트바이오메디컬,0.2757108395276706,183.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
483650,달바글로벌,0.270067362743148,184.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
226950,올릭스,0.2655945091576177,185.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
001800,오리온홀딩스,0.2498039909468225,186.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
248070,솔루엠,0.2398264219459946,187.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
458870,씨어스테크놀로지,0.2276842113969432,188.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
021240,코웨이,0.2236669132812109,189.0,969,0,0,CHECK,후보군 참고용 (비보유/비선정)
