ticker,name,corp_code,year,quarter,quarter_key,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,industry4,rebalance_month,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CAPEX_ttm_yoy__raw,CAPEX_ttm_yoy__z,CAPEX_ttm_yoy__rank,CAPEX_ttm_yoy__mult,CAPEX_ttm_yoy__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,selected_topk
090360,로보스타,00536523,2025,4,202504,109142421219.0,86810119833.0,22332301386.0,0.2572545853981254,0.22893044322822984,58390181902.0,-0.19018439074119053,-0.16748190061520296,-4556474287.0,-3.0828775701178897,-3.80063488198547,-4664381669.0,-2.040183962773927,-13.814868556326394,-1593430905.0,-1.9024208698789353,-1.106103173977836,,,,109142421219.0,-0.014599556132282398,,0,1,-1593430905.0,-0.014599556132282398,29280,2026-03-31,True,passed,29280,1.0,0.0,4.0,2025.0,00536523,0.42516033248508067,0.42516033248508067,28.0,-3.80063488198547,-0.19089514317095568,85.0,1.0,-0.19089514317095568,0.22893044322822984,-0.9776831138383245,77.0,1.0,0.7821464910706597,-0.014599556132282398,-1.045117142577462,79.0,0.6,-0.1567675713866193,,0.06215629352002687,43.0,1.0,-0.00932344402800403,0.0,0.0,1.0,0.6,-0.0,0
012330,현대모비스,00164788,2025,4,202504,70400532000000.0,49212795000000.0,21187737000000.0,0.43053309611860086,0.3580471692897476,46086195000000.0,0.06594184500693845,0.10567455092541322,2577157000000.0,0.19042773338260433,-0.15835575101315014,2734236000000.0,-0.12892681832778574,-0.42322550593901387,737917000000.0,-0.17592423010604752,-0.18324984184862525,440593000000.0,-0.248689961172035,-0.14667542638624398,70400532000000.0,0.010481696359908189,0.006258376002044984,0,0,737917000000.0,0.010481696359908189,303,2026-03-31,True,passed,303,0.0,0.0,4.0,2025.0,00164788,0.3838345463868334,0.3838345463868334,29.0,-0.15835575101315014,-0.15590591942068444,59.0,1.0,-0.15590591942068444,0.3580471692897476,-0.751057101465486,63.0,1.0,0.6008456811723888,0.010481696359908189,-0.23011661064663907,55.0,1.0,-0.05752915266165977,-0.248689961172035,0.023840418021407957,58.0,1.0,-0.0035760627032111933,0.0,0.0,1.0,1.0,-0.0,0
022100,포스코DX,00155212,2025,4,202504,834391536739.0,572559763845.0,261831772894.0,0.4573003368865465,0.37658563972920645,830451826757.0,-0.28082918088520936,-0.30151021193265504,38729324411.0,-0.5316664490992036,-0.5867073464063641,35119861366.0,-0.47524630285495784,-0.4916394481131543,13274154483.0,0.4199578266864692,1.8899567000907327,2961912928.0,0.6623666900081522,1.2210267083124458,834391536739.0,0.015908783704684425,0.003549787836506418,0,1,13274154483.0,0.015908783704684425,72129,2026-03-31,True,passed,72129,1.0,0.0,4.0,2025.0,00155212,0.3792558217562362,0.3792558217562362,30.0,-0.5867073464063641,-0.16002084012721407,73.0,1.0,-0.16002084012721407,0.37658563972920645,-0.7185183300813309,61.0,1.0,0.5748146640650648,0.015908783704684425,-0.05376660283882089,48.0,0.6,-0.008064990425823133,0.6623666900081522,0.18315341170527571,19.0,1.0,-0.027473011755791355,0.0,0.0,1.0,0.6,-0.0,0
009150,삼성전기,00126371,2025,4,202504,14595895255468.0,9797343882863.0,4798551372605.0,0.489780845704352,0.3986290257196428,8425423481425.0,0.09723382400192215,-0.07536700205641567,653053905842.0,0.28017045451511824,0.16006440858457638,506137732875.0,-0.12585666212809365,-1.1533640327395378,294405983022.0,0.11404029610156474,-0.38641911855248723,569769657966.0,2.402918989436156,2.785383842539142,14595895255468.0,0.020170464220871133,0.0390362939712485,0,0,294405983022.0,0.020170464220871133,2622,2026-03-31,True,passed,2622,0.0,0.0,4.0,2025.0,00126371,0.33906611071909326,0.33906611071909326,31.0,0.16006440858457638,-0.15284704507027524,35.0,1.0,-0.15284704507027524,0.3986290257196428,-0.6798277218341258,57.0,1.0,0.5438621774673006,0.020170464220871133,0.08471419626372968,38.0,1.0,0.02117854906593242,2.402918989436156,0.48751713829243015,5.0,1.0,-0.07312757074386451,0.0,0.0,1.0,1.0,-0.0,0
302440,SK바이오사이언스,01319899,2025,4,202504,2955743509068.0,2037454202719.0,918289306349.0,0.45070426865228924,0.3720491410360144,500603550983.0,1.4313260040923086,0.9358406316747347,-104130697214.0,0.05376579672839199,-0.3012909048514487,-77255838835.0,1.7789985672879256,1.71281667261069,23664742479.0,-2.827794179495715,-1.6171450245638492,58439475841.0,0.19180142378808318,-2.4810191117278615,2955743509068.0,0.008006358605338501,0.019771497649140414,0,0,23664742479.0,0.008006358605338501,211,2026-03-31,True,passed,211,0.0,0.0,4.0,2025.0,01319899,0.33113769772523866,0.33113769772523866,32.0,-0.3012909048514487,-0.15727901299742317,65.0,1.0,-0.15727901299742317,0.3720491410360144,-0.7264808043504111,62.0,1.0,0.5811846434803288,0.008006358605338501,-0.31055125350631646,59.0,1.0,-0.07763781337657912,0.19180142378808318,0.10086746254058593,32.0,1.0,-0.015130119381087888,0.0,0.0,1.0,1.0,-0.0,0
036530,SNT홀딩스,00225159,2025,4,202504,3262277587123.0,2393211855066.0,869065732057.0,0.36313781841642806,0.30978926162797615,1718781214926.0,0.24177124929340033,0.2601404063755284,234764972799.0,0.2590738405705222,-0.16776302366893558,155654886689.0,-0.22501684215219697,-0.9995689137672497,88913144.0,-0.9987356627269777,-0.6365292966572398,9344419120.0,1.341280137601125,-0.4455009355716668,3262277587123.0,2.7254928995301235e-05,0.002864385040955646,0,0,88913144.0,2.7254928995301235e-05,64992,2026-03-31,True,passed,64992,0.0,0.0,4.0,2025.0,00225159,0.3248735713935658,0.3248735713935658,33.0,-0.16776302366893558,-0.15599628953126551,60.0,1.0,-0.15599628953126551,0.30978926162797615,-0.8357595061224412,70.0,1.0,0.668607604897953,2.7254928995301235e-05,-0.5698275293851103,70.0,1.0,-0.14245688234627757,1.341280137601125,0.3018724108456272,14.0,1.0,-0.04528086162684408,0.0,0.0,1.0,1.0,-0.0,0
100840,SNT에너지,00648721,2025,4,202504,589839322838.0,364744033303.0,225095289535.0,0.6171322050058292,0.48065433668749946,457820946881.0,1.0383075257842291,1.0852600533981915,86996847532.0,4.0971468639461195,4.084069368219204,59509513638.0,0.6099153561241448,-0.9211218438705138,11320364085.0,0.048677353557393666,0.513187619378723,1173402894.0,0.1889469377745545,-0.3462074216847011,589839322838.0,0.01919228448610767,0.001989360235180991,0,0,11320364085.0,0.01919228448610767,29176,2026-03-31,True,passed,29176,0.0,0.0,4.0,2025.0,00648721,0.31171085795334313,0.31171085795334313,34.0,4.084069368219204,-0.11515144772785575,12.0,1.0,-0.11515144772785575,0.48065433668749946,-0.5358566833380702,55.0,1.0,0.4286853466704562,0.01919228448610767,0.05292882173331499,40.0,1.0,0.013232205433328748,0.1889469377745545,0.1003683094839073,33.0,1.0,-0.015055246422586096,0.0,0.0,1.0,1.0,-0.0,0
028260,삼성물산,00149655,2025,4,202504,86532745699428.0,57496949405446.0,29035796293982.0,0.5049971623578309,0.4087910127225372,30591290032065.0,-0.03780917521484839,-0.06590599471455838,2299317999906.0,0.02317104736194131,-0.0785271399169889,3022056973447.0,0.3662211500641357,0.2700523543724891,114829585036.0,-0.9202374174128498,-0.9831919852068207,698557819650.0,0.03614766385079604,0.7590587450542008,86532745699428.0,0.0013270072977328287,0.008072756896868207,0,0,114829585036.0,0.0013270072977328287,467,2026-03-31,True,passed,467,0.0,0.0,4.0,2025.0,00149655,0.23150850454832061,0.23150850454832061,35.0,-0.0785271399169889,-0.15513905311668116,52.0,1.0,-0.15513905311668116,0.4087910127225372,-0.6619913758974009,56.0,1.0,0.5295931007179208,0.0013270072977328287,-0.5275928414551809,69.0,1.0,-0.13189821036379523,0.03614766385079604,0.07364888459415825,38.0,1.0,-0.011047332689123737,0.0,0.0,1.0,1.0,-0.0,0
005490,POSCO홀딩스,00155319,2025,4,202504,105192437963565.0,62377691037383.0,42814746926182.0,0.6863791559793884,0.5225837192193716,51833844855646.0,-0.046589668205502366,0.018733146213553264,1188296676868.0,-0.16925955798293746,0.21820078957717237,117489912012.0,-0.739352097847044,-0.08733668461180044,1915391005581.0,-0.1486458936379278,-0.34022556389854053,1788687635633.0,-0.1927548467699003,-0.11586084779271122,105192437963565.0,0.01820844770461946,0.017003956465506953,0,0,1915391005581.0,0.01820844770461946,2411,2026-03-31,True,passed,2411,0.0,0.0,4.0,2025.0,00155319,0.21771780426769682,0.21771780426769682,36.0,0.21820078957717237,-0.15228856320509265,32.0,1.0,-0.15228856320509265,0.5225837192193716,-0.46226212239848935,53.0,1.0,0.3698096979187915,0.01820844770461946,0.020959624800440134,42.0,1.0,0.0052399062001100335,-0.1927548467699003,0.03362157764074679,56.0,1.0,-0.0050432366461120185,0.0,0.0,1.0,1.0,-0.0,0
004800,효성,00117188,2025,4,202504,5387103885233.0,2857192993387.0,2529910891846.0,0.8854532744905586,0.6341682559138802,1819536924777.0,0.07343524057604678,0.42932316665066395,271167977457.0,0.5611540447740866,-1.9101592665339469,337122709879.0,1.3302482233957749,11.418961572915304,333713404397.0,0.32655989303555844,0.04838487230609689,121267877277.0,7.518822941606619,7.812126921834892,5387103885233.0,0.061946717848112634,0.022510773851868088,0,0,333713404397.0,0.061946717848112634,649,2026-03-31,True,passed,649,0.0,0.0,4.0,2025.0,00117188,0.19362734690594818,0.19362734690594818,37.0,-1.9101592665339469,-0.17273446082758812,79.0,1.0,-0.17273446082758812,0.6341682559138802,-0.26640865426223337,48.0,1.0,0.2131269234097867,0.061946717848112634,1.4422089600870287,6.0,1.0,0.3605522400217572,7.518822941606619,1.3821157046533838,1.0,1.0,-0.20731735569800758,0.0,0.0,1.0,1.0,-0.0,0
039440,에스티아이,00298340,2025,4,202504,366268498846.0,286972864255.0,79295634591.0,0.27631753544662335,0.24397900619491372,257802669755.0,-0.0537549256290466,-0.1321919490215533,17434729372.0,-0.30031276475195423,-0.4056599263045656,12915062105.0,-0.505612248999752,-0.6843235364064847,-12700876497.0,3.7604023693874034,4.496262040377349,3381421860.0,-0.08229910885987257,-0.4862863729968978,366268498846.0,-0.03467640962031018,0.009232084852106654,0,0,-12700876497.0,-0.03467640962031018,29271,2026-03-31,True,passed,29271,0.0,0.0,4.0,2025.0,00298340,0.17041809375206898,0.17041809375206898,38.0,-0.4056599263045656,-0.15828162452523464,69.0,1.0,-0.15828162452523464,0.24397900619491372,-0.9512698370994437,75.0,1.0,0.761015869679555,-0.03467640962031018,-1.6975026754504547,83.0,1.0,-0.4243756688626137,-0.08229910885987257,0.0529365502642515,52.0,1.0,-0.007940482539637726,0.0,0.0,1.0,1.0,-0.0,0
000270,기아,00106641,2025,4,202504,98979055000000.0,61190464000000.0,37788591000000.0,0.6175568631086046,0.48091690171076623,85454882000000.0,0.05592573726003236,-0.033834230512894914,7615897000000.0,-0.22174466237455492,-0.3410526487624024,6131714000000.0,-0.1832104894944674,-0.32814067812882197,424492000000.0,-0.8342506014141873,-8.723132934347221,1624157000000.0,-0.06886681037448117,-0.45765130944134236,98979055000000.0,0.004288705322555363,0.01640909786418955,0,0,424492000000.0,0.004288705322555363,30121,2026-03-31,True,passed,30121,0.0,0.0,4.0,2025.0,00106641,0.15452431950492937,0.15452431950492937,39.0,-0.3410526487624024,-0.15766098057991046,66.0,1.0,-0.15766098057991046,0.48091690171076623,-0.5353958285284217,54.0,1.0,0.4283166628227374,0.004288705322555363,-0.4313542079818168,65.0,1.0,-0.1078385519954542,-0.06886681037448117,0.05528540494962249,50.0,1.0,-0.008292810742443374,0.0,0.0,1.0,1.0,-0.0,0
051910,LG화학,00356361,2025,4,202504,101061661000000.0,47105545000000.0,53956116000000.0,1.1454302460570194,0.763340113178682,34735997000000.0,-0.041652078731753805,0.09029040503406671,501185000000.0,0.19774066656788758,0.9469919114967873,-1424347000000.0,1.8617263015773835,,2543234000000.0,-0.3982949394233627,-0.639168524629803,24671552000000.0,-7.237755540368786,-7.29501837377759,101061661000000.0,0.025165171191872653,0.24412375331927308,0,0,2543234000000.0,0.025165171191872653,20111,2026-03-31,True,passed,20111,0.0,0.0,4.0,2025.0,00356361,0.1279613816654084,0.1279613816654084,40.0,0.9469919114967873,-0.14528749746709982,16.0,1.0,-0.14528749746709982,0.763340113178682,-0.03968587545843957,40.0,1.0,0.03174870036675166,0.025165171191872653,0.24701425841063787,29.0,1.0,0.06175356460265947,-7.237755540368786,-1.198310761087314,86.0,1.0,0.1797466141630971,0.0,0.0,1.0,1.0,-0.0,0
003160,디아이,00118275,2025,4,202504,373777690545.0,185897332896.0,187880357649.0,1.0106673114783706,0.69846666273297,323229794794.0,1.0241160408811925,1.0060865265924501,26502982822.0,4.4754809883899425,4.093940747094373,5852400180.0,0.10315837070580014,-2.0538055954519088,12008824866.0,11.940318808157986,12.905032547277534,1555390499.0,0.290005370872386,-5.753903302025839,373777690545.0,0.03212825476151372,0.0041612716284166315,0,0,12008824866.0,0.03212825476151372,27212,2026-03-31,True,passed,27212,0.0,0.0,4.0,2025.0,00118275,0.10839780797832724,0.10839780797832724,41.0,4.093940747094373,-0.11505661922301934,11.0,1.0,-0.11505661922301934,0.69846666273297,-0.1535519238925819,44.0,1.0,0.12284153911406553,0.03212825476151372,0.47327555915322284,21.0,1.0,0.11831888978830571,0.290005370872386,0.11804001134016452,29.0,1.0,-0.01770600170102468,0.0,0.0,1.0,1.0,-0.0,0
032640,LG유플러스,00231363,2025,4,202504,19681792000000.0,9067527000000.0,10614265000000.0,1.1705799166630548,0.7749943745512666,11440907000000.0,0.05700735236306942,0.05401260156316101,730461000000.0,0.18369188985973195,0.35399565271146993,460119000000.0,1.5602704281779483,2.1807862049154165,902034000000.0,0.2175350838002399,0.050545771280058105,578964000000.0,0.014706268961202085,0.2816168820435996,19681792000000.0,0.045830887756562,0.02941622388855649,0,0,902034000000.0,0.045830887756562,61220,2026-03-31,True,passed,61220,0.0,0.0,4.0,2025.0,00231363,0.08354887744398315,0.08354887744398315,42.0,0.35399565271146993,-0.15098406218265867,25.0,1.0,-0.15098406218265867,0.7749943745512666,-0.019230285678682634,36.0,1.0,0.015384228542946108,0.045830887756562,0.9185345502380741,11.0,1.0,0.22963363755951852,0.014706268961202085,0.06989950983881868,39.0,1.0,-0.010484926475822802,0.0,0.0,1.0,1.0,-0.0,0
011070,LG이노텍,00105961,2025,4,202504,11930883000000.0,5763054000000.0,6167829000000.0,1.070236197682687,0.7276627059284975,16527172000000.0,0.06519050128334558,0.08576989765468035,461258000000.0,-0.19866646514237862,-0.08779048358082209,212873000000.0,-0.38167743809454646,-0.171113248701392,443986000000.0,-0.5821811584110338,-0.5345742228660032,200580000000.0,0.19411337468893985,0.8173935803607459,11930883000000.0,0.03721317190018543,0.01681183194906865,0,0,443986000000.0,0.03721317190018543,262,2026-03-31,True,passed,262,0.0,0.0,4.0,2025.0,00105961,0.07105349716401559,0.07105349716401559,43.0,-0.08779048358082209,-0.15522804058646988,54.0,1.0,-0.15522804058646988,0.7276627059284975,-0.10230695317271507,41.0,1.0,0.08184556253817206,0.03721317190018543,0.6385069475829657,18.0,1.0,0.15962673689574142,0.19411337468893985,0.10127174455618668,31.0,1.0,-0.015190761683428,0.0,0.0,1.0,1.0,-0.0,0
280360,롯데웰푸드,01258507,2025,4,202504,4574000252553.0,2286729525823.0,2287270726730.0,1.0002366702755565,0.6932655086966735,3059170511993.0,0.03148891082752758,0.03621179842649125,40256442100.0,-0.5033610687002736,-0.34432999161044786,21446940178.0,-0.401097495332994,10.696543704703283,135439596819.0,1.1064348444341516,1.580865622770995,86826641648.0,0.010720740728022315,0.3269283223741315,4574000252553.0,0.029610754119089467,0.01898264907168234,0,0,135439596819.0,0.029610754119089467,108,2026-03-31,True,passed,108,0.0,0.0,4.0,2025.0,01258507,0.05993966643480339,0.05993966643480339,44.0,-0.34432999161044786,-0.15769246407639523,67.0,1.0,-0.15769246407639523,0.6932655086966735,-0.1626810029432788,45.0,1.0,0.13014480235462306,0.029610754119089467,0.39147085807815485,22.0,1.0,0.09786771451953871,0.010720740728022315,0.06920257575308765,41.0,1.0,-0.010380386362963148,0.0,0.0,1.0,1.0,-0.0,0
006400,삼성SDI,00126362,2025,4,202504,42255338580919.0,23570113159830.0,18685225421089.0,0.7927507727427375,0.583751184818099,10214910044319.0,-0.19291713147454936,0.051925573326588315,-1131071980153.0,-5.846161001852961,-5.051368125700497,-590539660010.0,-2.711154188028079,-1.9502020267930467,332174443658.0,-0.11589920894127193,0.001484415502650882,669350654943.0,-0.7052579446653031,-1.1159978642055008,42255338580919.0,0.007861123702082891,0.015840617479876373,0,1,332174443658.0,0.007861123702082891,28202,2026-03-31,True,passed,28202,1.0,0.0,4.0,2025.0,00126362,0.04211955957990602,0.04211955957990602,45.0,-5.051368125700497,-0.20291019850927763,87.0,1.0,-0.20291019850927763,0.583751184818099,-0.354900828177106,51.0,1.0,0.2839206625416848,0.007861123702082891,-0.3152705761735198,60.0,0.6,-0.047290586426027965,-0.7052579446653031,-0.055997879823512134,82.0,1.0,0.008399681973526819,0.0,0.0,1.0,0.6,-0.0,0
003570,SNT다이내믹스,00134477,2025,4,202504,1228607911035.0,866792976548.0,361814934487.0,0.417417935165934,0.348836860881011,560303426012.0,0.2431199249413074,-0.03905432861709013,65555534382.0,-0.2879726857311913,-2.797436446102674,44415332493.0,-0.4354766014319733,-1.6178539029785395,-40133505675.0,-3.9568796283468,-3.2132884479540293,12169464123.0,-0.46947049454541234,-25.598846178156094,1228607911035.0,-0.032665836931809154,0.009905083642793931,0,0,-40133505675.0,-0.032665836931809154,303,2026-03-31,True,passed,303,0.0,0.0,4.0,2025.0,00134477,0.026692857978296992,0.026692857978296992,46.0,-2.797436446102674,-0.1812580084877457,83.0,1.0,-0.1812580084877457,0.348836860881011,-0.7672230586661162,65.0,1.0,0.613778446932893,-0.032665836931809154,-1.632170299759722,82.0,1.0,-0.4080425749399305,-0.46947049454541234,-0.014766629820534989,68.0,1.0,0.0022149944730802482,0.0,0.0,1.0,1.0,-0.0,0
011170,롯데케미칼,00165413,2025,4,202504,31117333049679.0,17628428467279.0,13488904582400.0,0.7651790746655281,0.5682521439726811,13696947117394.0,-0.10067176790407728,-0.10724476435667418,-810560985713.0,0.6869221619835906,0.40827524005547766,-2312605926900.0,0.7629512322340779,-16.45185927023283,-9140147802.0,-1.04271180791678,3.1160788345995263,379495641645.0,-0.06671502748729496,0.5773428129303426,31117333049679.0,-0.00029373172139809353,0.01219563517988939,0,0,-9140147802.0,-0.00029373172139809353,20111,2026-03-31,True,passed,20111,0.0,0.0,4.0,2025.0,00165413,0.0018074953821272978,0.0018074953821272978,47.0,0.40827524005547766,-0.15046263025546178,24.0,1.0,-0.15046263025546178,0.5682521439726811,-0.382104784856795,52.0,1.0,0.305683827885436,-0.00029373172139809353,-0.5802578015931973,71.0,1.0,-0.14506445039829932,-0.06671502748729496,0.055661678996984175,49.0,1.0,-0.008349251849547625,0.0,0.0,1.0,1.0,-0.0,0
007070,GS리테일,00140177,2025,4,202504,7483097413933.0,3276094767814.0,4207002646119.0,1.2841516940995439,0.825994705568856,8752003373270.0,0.020974071799792826,0.015121295343707652,180970440879.0,0.14201897653771378,0.5489389817591279,-40051719946.0,-1.5496009149353451,0.9146020747769588,311155317493.0,0.15026474512754384,-0.7392774716112345,49508285297.0,-0.5212078901728625,-0.6281409688215758,7483097413933.0,0.04158108605049705,0.006616015074829717,0,0,311155317493.0,0.04158108605049705,47122,2026-03-31,True,passed,47122,0.0,0.0,4.0,2025.0,00140177,-0.006657859763932974,-0.006657859763932974,48.0,0.5489389817591279,-0.14911135679314877,21.0,1.0,-0.14911135679314877,0.825994705568856,0.07028562756329548,30.0,1.0,-0.05622850205063639,0.04158108605049705,0.7804397460762048,14.0,1.0,0.1951099365190512,-0.5212078901728625,-0.02381375040533994,69.0,1.0,0.0035720625608009907,0.0,0.0,1.0,1.0,-0.0,0
272210,한화시스템,00339391,2025,4,202504,10327265554498.0,5000999101579.0,5326266452919.0,1.0650404738599735,0.7251498261531104,2856413983603.0,0.31965602302736795,0.13831812287543643,97377730818.0,-0.40018618841577125,-2.3233395816473434,57348874200.0,-0.8688371937309745,-1.3169855165998854,265884290022.0,0.7226408130579032,1.1395921194792589,97572843947.0,-0.02819887879797478,-1.6409549422921794,10327265554498.0,0.025745855823974154,0.0094480812401016,0,0,265884290022.0,0.025745855823974154,26299,2026-03-31,True,passed,26299,0.0,0.0,4.0,2025.0,00339391,-0.034218298686439136,-0.034218298686439136,49.0,-2.3233395816473434,-0.17670364000767225,80.0,1.0,-0.17670364000767225,0.7251498261531104,-0.10671756627017691,42.0,1.0,0.08537405301614154,0.025745855823974154,0.26588326362455744,28.0,1.0,0.06647081590613936,-0.02819887879797478,0.06239685067365194,42.0,1.0,-0.00935952760104779,0.0,0.0,1.0,1.0,-0.0,0
007340,DN오토모티브,00116949,2025,4,202504,5275680667000.0,2449662359000.0,2826018308000.0,1.1536358460247704,0.7671575050292163,2756969914000.0,0.06612157124266105,0.018291720480048568,409221365000.0,0.04134361459544067,-0.02121458081977523,246504796000.0,-0.04095056674326669,-0.17058730221629215,146323697000.0,1.2430059338254074,1.6261714430146053,49810874000.0,-0.3332187722083769,-1.2817957882717894,5275680667000.0,0.02773551058828709,0.00944160140540212,0,0,146323697000.0,0.02773551058828709,28202,2026-03-31,True,passed,28202,0.0,0.0,4.0,2025.0,00116949,-0.0469249189905909,-0.0469249189905909,50.0,-0.02121458081977523,-0.15458848522173302,49.0,1.0,-0.15458848522173302,0.7671575050292163,-0.03298557938418057,38.0,1.0,0.02638846350734446,0.02773551058828709,0.33053592368523976,24.0,1.0,0.08263398092130994,-0.3332187722083769,0.009059187983415292,63.0,1.0,-0.0013588781975122936,0.0,0.0,1.0,1.0,-0.0,0
499790,GS피앤엘,01882845,2025,4,202504,2458495051224.0,1258600788881.0,1199894262343.0,0.953355720847597,0.6695487760399094,359720651475.0,8.386902611304208,,58093327759.0,-1521.739198664779,,17160237758.0,-16.091881512219345,,32927158494.0,-8.119475521212841,,37638212179.0,1.7063819759311754,,2458495051224.0,0.013393217317076437,0.015309452081370361,0,0,32927158494.0,0.013393217317076437,64992,2026-03-31,True,passed,64992,0.0,0.0,4.0,2025.0,01882845,-0.0794923768264774,-0.0794923768264774,51.0,,-0.15420474681109966,41.0,1.0,-0.15420474681109966,0.6695487760399094,-0.2043086735980806,47.0,1.0,0.1634469388784645,0.013393217317076437,-0.13550845144252058,50.0,1.0,-0.033877112860630144,1.7063819759311754,0.3657163735547474,8.0,1.0,-0.054857456033212106,0.0,0.0,1.0,1.0,-0.0,0
003030,세아제강지주,00124197,2025,4,202504,6046779971967.0,2733117514567.0,3313662457400.0,1.212411262866966,0.7940829899168608,2836453215700.0,0.007597048497806069,0.060190168997032334,166039505186.0,-0.13621662852671335,0.4523331788113595,81639319812.0,-0.2534377931598275,0.40232880986917485,163237158005.0,0.09686457512187752,0.40518656872371117,150141419985.0,-0.22879444576673125,-0.3479622606648196,6046779971967.0,0.026995716523797942,0.02482997904356679,0,0,163237158005.0,0.026995716523797942,64992,2026-03-31,True,passed,64992,0.0,0.0,4.0,2025.0,00124197,-0.0889324056961909,-0.0889324056961909,52.0,0.4523331788113595,-0.1500393916672941,22.0,1.0,-0.1500393916672941,0.7940829899168608,0.014274101506308265,35.0,1.0,-0.011419281205046613,0.026995716523797942,0.3064967511492728,26.0,1.0,0.0766241877873182,-0.22879444576673125,0.0273194707411225,57.0,1.0,-0.004097920611168374,0.0,0.0,1.0,1.0,-0.0,0
373220,LG에너지솔루션,01515323,2025,4,202504,67147953000000.0,29321676000000.0,37826277000000.0,1.290044846004028,0.8285714007822683,17971886000000.0,-0.041077078107253806,0.2245841211563755,744811000000.0,4.8587486627650875,5.769971196520679,-455293000000.0,1.0443770907703014,2.227303920038594,1752971000000.0,-0.4491526142744422,-0.6401319381335344,2372085000000.0,-0.30749181179282836,0.4922731101457525,67147953000000.0,0.02610609738170276,0.03532624442028784,0,0,1752971000000.0,0.02610609738170276,28202,2026-03-31,True,passed,28202,0.0,0.0,4.0,2025.0,01515323,-0.09143900388825414,-0.09143900388825414,53.0,5.769971196520679,-0.09895598489530658,8.0,1.0,-0.09895598489530658,0.8285714007822683,0.07480824968304772,29.0,1.0,-0.05984659974643818,0.02610609738170276,0.27758910093327316,27.0,1.0,0.06939727523331829,-0.30749181179282836,0.013557963198851134,62.0,1.0,-0.00203369447982767,0.0,0.0,1.0,1.0,-0.0,0
002380,케이씨씨,00105271,2025,4,202504,16803559405446.0,7824485732406.0,8979073673040.0,1.1475608723845123,0.7643327201716371,4860986955367.0,-0.03255368786384594,-0.09354479015496397,310351562363.0,-0.10248463448545919,-0.6454952260771015,1212157811404.0,2.611889119993442,-0.5178539266587943,377876142277.0,1.7168554975672805,2.2912311323559185,114486520557.0,0.6769839627708849,0.6940126450578186,16803559405446.0,0.022487863027075745,0.006813230327849178,0,0,377876142277.0,0.022487863027075745,20411,2026-03-31,True,passed,20411,0.0,0.0,4.0,2025.0,00105271,-0.1180829065320141,-0.1180829065320141,54.0,-0.6454952260771015,-0.1605855805552917,74.0,1.0,-0.1605855805552917,0.7643327201716371,-0.03794364909065177,39.0,1.0,0.030354919272521416,0.022487863027075745,0.16001670599049397,34.0,1.0,0.04000417649762349,0.6769839627708849,0.1857094783124488,18.0,1.0,-0.02785642174686732,0.0,0.0,1.0,1.0,-0.0,0
103590,일진전기,00683469,2025,4,202504,1525996520000.0,588671403000.0,937325117000.0,1.592272212006874,0.9525347930401877,1594398520000.0,0.27973706837902457,-0.016437888845313164,115890278000.0,0.7811169984147184,0.33253637752007825,76303463000.0,,,71456493000.0,-0.35348091993665776,-1.617961334188878,9057808000.0,-0.6270423869070294,-1.7587776350196136,1525996520000.0,0.04682611792587836,0.005935667533501322,0,0,71456493000.0,0.04682611792587836,2830,2026-03-31,True,passed,2830,0.0,0.0,4.0,2025.0,00683469,-0.1410349167348893,-0.1410349167348893,55.0,0.33253637752007825,-0.15119020876126804,26.0,1.0,-0.15119020876126804,0.9525347930401877,0.2923891172016154,25.0,1.0,-0.23391129376129235,0.04682611792587836,0.9508739686000155,10.0,1.0,0.23771849215000387,-0.6270423869070294,-0.042320624251114596,77.0,1.0,0.006348093637667189,0.0,0.0,1.0,1.0,-0.0,0
