ticker,industry_code,industry_name
140860,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
091700,032602,전자부품 제조업
202960,105802,소프트웨어 개발 및 공급업
032800,189001,창작 및 예술관련 서비스업
318010,031008,기타 식품 제조업
036580,031005,"곡물가공품, 전분 및 전분제품 제조업"
027710,031009,동물용 사료 및 조제식품 제조업
004720,032102,의약품 제조업
266350,105802,소프트웨어 개발 및 공급업
225590,031401,봉제의복 제조업
054300,032901,일반 목적용 기계 제조업
068050,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
028670,085001,해상 운송업
222110,032102,의약품 제조업
271830,032902,특수 목적용 기계 제조업
010820,032502,무기 및 총포탄 제조업
016800,033201,가구 제조업
263750,105802,소프트웨어 개발 및 공급업
251970,032202,플라스틱제품 제조업
187660,137001,자연과학 및 공학 연구개발업
000015,137309,"그외 기타 전문, 과학 및 기술 서비스업"
001020,031701,"펄프, 종이 및 판지 제조업"
327610,032701,의료용 기기 제조업
168360,032902,특수 목적용 기계 제조업
087010,032101,기초 의약물질 제조업
090080,033003,자동차 신품 부품 제조업
010770,033003,자동차 신품 부품 제조업
064800,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
119500,032509,기타 금속 가공제품 제조업
389140,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
105760,032901,일반 목적용 기계 제조업
022100,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
058430,032401,1차 철강 제조업
009520,032401,1차 철강 제조업
047050,074601,상품 중개업
003670,032802,일차전지 및 이차전지 제조업
189690,105802,소프트웨어 개발 및 공급업
318020,032603,컴퓨터 및 주변장치 제조업
256630,032509,기타 금속 가공제품 제조업
331380,032605,영상 및 음향기기 제조업
208710,032602,전자부품 제조업
472850,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
039980,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
041910,032102,의약품 제조업
234100,033003,자동차 신품 부품 제조업
041020,105802,소프트웨어 개발 및 공급업
114630,032005,화학섬유 제조업
290720,074709,무점포 소매업
005670,031003,"과실, 채소 가공 및 저장 처리업"
094940,032603,컴퓨터 및 주변장치 제조업
007330,116401,은행 및 저축기관
017810,031008,기타 식품 제조업
093380,032509,기타 금속 가공제품 제조업
023900,031101,알코올음료 제조업
103140,032402,1차 비철금속 제조업
005810,116409,기타 금융업
371950,032602,전자부품 제조업
370090,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
445180,032001,기초 화학물질 제조업
341170,137001,자연과학 및 공학 연구개발업
220100,032102,의약품 제조업
035200,032202,플라스틱제품 제조업
334970,032102,의약품 제조업
950210,137001,자연과학 및 공학 연구개발업
227100,126802,부동산 관련 서비스업
321260,032601,반도체 제조업
296160,137001,자연과학 및 공학 연구개발업
053610,032902,특수 목적용 기계 제조업
468530,137001,자연과학 및 공학 연구개발업
303360,032701,의료용 기기 제조업
377220,031008,기타 식품 제조업
335810,032701,의료용 기기 제조업
053160,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
405000,032701,의료용 기기 제조업
041590,064204,실내건축 및 건축마무리 공사업
367000,105802,소프트웨어 개발 및 공급업
075130,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
222670,137001,자연과학 및 공학 연구개발업
009810,074607,기타 전문 도매업
237820,137103,광고업
023770,105802,소프트웨어 개발 및 공급업
019570,116402,신탁업 및 집합투자업
300080,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
033790,032604,통신 및 방송 장비 제조업
032580,032601,반도체 제조업
051380,074605,기계장비 및 관련 물품 도매업
241820,032103,의료용품 및 기타 의약 관련제품 제조업
452450,032902,특수 목적용 기계 제조업
237750,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
460940,032701,의료용 기기 제조업
319660,032902,특수 목적용 기계 제조업
031980,032902,특수 목적용 기계 제조업
002230,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
043370,033003,자동차 신품 부품 제조업
239890,032001,기초 화학물질 제조업
347740,137309,"그외 기타 전문, 과학 및 기술 서비스업"
137400,032902,특수 목적용 기계 제조업
257370,032902,특수 목적용 기계 제조업
147760,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
128660,032402,1차 비철금속 제조업
006140,032701,의료용 기기 제조업
376180,033309,그외 기타 제품 제조업
304840,032103,의료용품 및 기타 의약 관련제품 제조업
087600,032602,전자부품 제조업
291810,105802,소프트웨어 개발 및 공급업
378340,032902,특수 목적용 기계 제조업
161580,032902,특수 목적용 기계 제조업
347770,032602,전자부품 제조업
163730,105802,소프트웨어 개발 및 공급업
417180,106309,기타 정보 서비스업
469880,116601,금융 지원 서비스업
469900,116601,금융 지원 서비스업
475240,116601,금융 지원 서비스업
475250,116601,금융 지원 서비스업
484130,116601,금융 지원 서비스업
000041,116601,금융 지원 서비스업
000101,116601,금융 지원 서비스업
086790,116409,기타 금융업
299030,032902,특수 목적용 기계 제조업
067310,032601,반도체 제조업
166090,032601,반도체 제조업
293480,032102,의약품 제조업
039130,147502,여행사 및 기타 여행보조 서비스업
136480,031001,"도축, 육류 가공 및 저장 처리업"
003380,116409,기타 금융업
450330,032103,의료용품 및 기타 의약 관련제품 제조업
101670,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
365590,032601,반도체 제조업
149980,032701,의료용 기기 제조업
013030,032401,1차 철강 제조업
352820,105902,오디오물 출판 및 원판 녹음업
126700,032703,사진장비 및 광학기기 제조업
071090,032401,1차 철강 제조업
160190,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
221840,033103,"항공기,우주선 및 부품 제조업"
106190,032101,기초 의약물질 제조업
000080,031101,알코올음료 제조업
000140,116409,기타 금융업
065650,074605,기계장비 및 관련 물품 도매업
066130,032805,가정용 기기 제조업
152550,116402,신탁업 및 집합투자업
004590,074708,기타 상품 전문 소매업
036460,043502,연료용 가스 제조 및 배관공급업
039340,106002,텔레비전 방송업
005430,085209,기타 운송관련 서비스업
071050,116409,기타 금융업
034950,147509,기타 사업지원 서비스업
010040,032302,"내화, 비내화 요업제품 제조업"
025540,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
222980,031008,기타 식품 제조업
010100,033003,자동차 신품 부품 제조업
331660,032004,기타 화학제품 제조업
256840,032101,기초 의약물질 제조업
219750,032701,의료용 기기 제조업
004090,032309,기타 비금속 광물제품 제조업
025550,032401,1차 철강 제조업
002200,031702,"골판지, 종이 상자 및 종이용기 제조업"
002960,031902,석유 정제품 제조업
017890,032004,기타 화학제품 제조업
000240,116409,기타 금융업
080720,032102,의약품 제조업
123890,116402,신탁업 및 집합투자업
015760,043501,전기업
041460,105802,소프트웨어 개발 및 공급업
006200,116409,기타 금융업
101680,032902,특수 목적용 기계 제조업
039740,074607,기타 전문 도매업
053300,105802,소프트웨어 개발 및 공급업
025770,106102,전기 통신업
458610,116601,금융 지원 서비스업
464440,116601,금융 지원 서비스업
479880,116601,금융 지원 서비스업
027970,031701,"펄프, 종이 및 판지 제조업"
023350,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
025890,032902,특수 목적용 기계 제조업
000970,032401,1차 철강 제조업
104700,032401,1차 철강 제조업
062970,032604,통신 및 방송 장비 제조업
017960,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
023760,116409,기타 금융업
054040,032602,전자부품 제조업
161890,032004,기타 화학제품 제조업
021650,032202,플라스틱제품 제조업
161390,032201,고무제품 제조업
034830,116402,신탁업 및 집합투자업
007280,032401,1차 철강 제조업
032300,032102,의약품 제조업
037230,031702,"골판지, 종이 상자 및 종이용기 제조업"
448900,033003,자동차 신품 부품 제조업
047810,033103,"항공기,우주선 및 부품 제조업"
123690,074604,생활용품 도매업
003350,032004,기타 화학제품 제조업
030520,105802,소프트웨어 개발 및 공급업
052600,106102,전기 통신업
011500,032004,기타 화학제품 제조업
002390,032102,의약품 제조업
256150,032901,일반 목적용 기계 제조업
092460,033101,선박 및 보트 건조업
125490,033003,자동차 신품 부품 제조업
053690,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
042700,032902,특수 목적용 기계 제조업
008930,116409,기타 금융업
128940,032102,의약품 제조업
452190,032902,특수 목적용 기계 제조업
047080,105802,소프트웨어 개발 및 공급업
009240,074604,생활용품 도매업
452280,032509,기타 금속 가공제품 제조업
020000,031401,봉제의복 제조업
003680,031002,수산물 가공 및 저장 처리업
066980,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
105630,031401,봉제의복 제조업
069640,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
016450,031401,봉제의복 제조업
009180,085209,기타 운송관련 서비스업
114810,032902,특수 목적용 기계 제조업
070590,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
213500,031701,"펄프, 종이 및 판지 제조업"
014680,032001,기초 화학물질 제조업
004710,032602,전자부품 제조업
004150,116409,기타 금융업
025750,031601,제재 및 목재 가공업
042520,032103,의료용품 및 기타 의약 관련제품 제조업
004960,064101,건물 건설업
011700,032901,일반 목적용 기계 제조업
430690,105802,소프트웨어 개발 및 공급업
078350,032601,반도체 제조업
045100,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
001750,116601,금융 지원 서비스업
018880,032901,일반 목적용 기계 제조업
009420,032102,의약품 제조업
320000,032902,특수 목적용 기계 제조업
091440,032604,통신 및 방송 장비 제조업
276730,031101,알코올음료 제조업
014130,084903,도로 화물 운송업
024740,033003,자동차 신품 부품 제조업
005860,031009,동물용 사료 및 조제식품 제조업
300720,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
002220,032401,1차 철강 제조업
003300,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
007770,032001,기초 화학물질 제조업
051600,064203,전기 및 통신 공사업
052690,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
130660,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
198940,032402,1차 비철금속 제조업
058450,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
107640,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
002320,084903,도로 화물 운송업
003480,043502,연료용 가스 제조 및 배관공급업
180640,116409,기타 금융업
005110,074605,기계장비 및 관련 물품 도매업
079170,032402,1차 비철금속 제조업
009460,031701,"펄프, 종이 및 판지 제조업"
372910,032701,의료용 기기 제조업
054920,105802,소프트웨어 개발 및 공급업
457370,032001,기초 화학물질 제조업
002680,031005,"곡물가공품, 전분 및 전분제품 제조업"
098070,032901,일반 목적용 기계 제조업
408470,116409,기타 금융업
000880,032004,기타 화학제품 제조업
452260,074701,종합 소매업
451800,126801,부동산 임대 및 공급업
489790,032604,통신 및 방송 장비 제조업
088350,116501,보험업
000370,116501,보험업
009830,032001,기초 화학물질 제조업
272210,032602,전자부품 제조업
012450,033103,"항공기,우주선 및 부품 제조업"
082740,032901,일반 목적용 기계 제조업
042660,033101,선박 및 보트 건조업
003530,116601,금융 지원 서비스업
455310,116601,금융 지원 서비스업
498390,116601,금융 지원 서비스업
195870,032602,전자부품 제조업
034810,116409,기타 금융업
059270,032509,기타 금속 가공제품 제조업
076610,032703,사진장비 및 광학기기 제조업
101530,031008,기타 식품 제조업
220180,105802,소프트웨어 개발 및 공급업
143210,033003,자동차 신품 부품 제조업
900270,116409,기타 금융업
214180,106309,기타 정보 서비스업
234340,106309,기타 정보 서비스업
084990,137001,자연과학 및 공학 연구개발업
000720,064102,토목 건설업
170030,033003,자동차 신품 부품 제조업
453340,074701,종합 소매업
086280,085209,기타 운송관련 서비스업
064350,033102,철도장비 제조업
079430,033201,가구 제조업
012330,033003,자동차 신품 부품 제조업
319400,032901,일반 목적용 기계 제조업
048410,032004,기타 화학제품 제조업
052260,032004,기타 화학제품 제조업
069960,074701,종합 소매업
004560,032401,1차 철강 제조업
016790,031009,동물용 사료 및 조제식품 제조업
004310,032102,의약품 제조업
041440,032902,특수 목적용 기계 제조업
039010,032604,통신 및 방송 장비 제조업
017800,032901,일반 목적용 기계 제조업
307950,105802,소프트웨어 개발 및 공급업
011210,033003,자동차 신품 부품 제조업
090850,105802,소프트웨어 개발 및 공급업
004020,032401,1차 철강 제조업
005440,116409,기타 금융업
005380,033001,자동차용 엔진 및 자동차 제조업
001500,116601,금융 지원 서비스업
011760,074608,상품 종합 도매업
227840,074603,음·식료품 및 담배 도매업
126560,106102,전기 통신업
001450,116501,보험업
057050,074709,무점포 소매업
460930,033101,선박 및 보트 건조업
092300,032602,전자부품 제조업
011080,031401,봉제의복 제조업
308100,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
093240,031401,봉제의복 제조업
003010,074605,기계장비 및 관련 물품 도매업
111110,031401,봉제의복 제조업
008770,074708,기타 상품 전문 소매업
064240,074607,기타 전문 도매업
039610,032901,일반 목적용 기계 제조업
378850,033003,자동차 신품 부품 제조업
241590,031502,신발 및 신발 부분품 제조업
006060,074608,상품 종합 도매업
013520,033003,자동차 신품 부품 제조업
010690,033003,자동차 신품 부품 제조업
126640,033003,자동차 신품 부품 제조업
133820,032401,1차 철강 제조업
127980,032602,전자부품 제조업
061250,032102,의약품 제조업
010660,032902,특수 목적용 기계 제조업
000850,032902,특수 목적용 기계 제조업
016580,032102,의약품 제조업
032560,032402,1차 비철금속 제조업
004800,116409,기타 금융업
094280,147509,기타 사업지원 서비스업
097870,032003,"비료, 농약 및 살균, 살충제 제조업"
298040,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
298020,032005,화학섬유 제조업
298000,032001,기초 화학물질 제조업
093370,032001,기초 화학물질 제조업
290270,105802,소프트웨어 개발 및 공급업
005870,032604,통신 및 방송 장비 제조업
353190,031008,기타 식품 제조업
090710,032902,특수 목적용 기계 제조업
078590,033003,자동차 신품 부품 제조업
205470,032103,의료용품 및 기타 의약 관련제품 제조업
115160,032605,영상 및 음향기기 제조업
028080,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
175140,032604,통신 및 방송 장비 제조업
200670,032102,의약품 제조업
079980,032005,화학섬유 제조업
065510,032701,의료용 기기 제조업
005010,032401,1차 철강 제조업
263920,033309,그외 기타 제품 제조업
243070,032102,의약품 제조업
084110,032102,의약품 제조업
145020,032101,기초 의약물질 제조업
024060,074607,기타 전문 도매업
010240,032902,특수 목적용 기계 제조업
189980,031102,비알코올음료 및 얼음 제조업
000540,116501,보험업
003280,085001,해상 운송업
037440,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
238490,032902,특수 목적용 기계 제조업
