ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
006730,서부T&D,0.1477237917587383,178.0,551,0,0,CHECK,후보군 참고용 (비보유/비선정)
192080,더블유게임즈,0.1447334294203185,179.0,5821,0,0,CHECK,후보군 참고용 (비보유/비선정)
012330,현대모비스,0.138505930251872,180.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
417200,LS머트리얼즈,0.134616138712749,181.0,26291,0,0,CHECK,후보군 참고용 (비보유/비선정)
005850,에스엘,0.133414320084834,182.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
456160,지투지바이오,0.1255870943380628,183.0,21212,0,0,CHECK,후보군 참고용 (비보유/비선정)
011210,현대위아,0.1124777951525361,184.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
006040,동원산업,0.107158688524331,185.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
241710,코스메카코리아,0.0882564454877082,186.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
002350,넥센타이어,0.0689029654432115,187.0,221,0,0,CHECK,후보군 참고용 (비보유/비선정)
018670,SK가스,0.0640114122760746,188.0,46713,0,0,CHECK,후보군 참고용 (비보유/비선정)
069260,티케이지휴켐스,0.0479252223436057,189.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
347850,디앤디파마텍,0.0422233285452528,190.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
117730,티로보틱스,0.0305069183461033,191.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
011070,LG이노텍,0.0254890177495225,192.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
195940,HK이노엔,0.020879703000324,193.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
034230,파라다이스,0.0044728139624154,194.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
012450,한화에어로스페이스,0.0018177794901359,195.0,31321,0,0,CHECK,후보군 참고용 (비보유/비선정)
035420,NAVER,-0.0107105820235984,196.0,63120,0,0,CHECK,후보군 참고용 (비보유/비선정)
253590,네오셈,-0.0113755933057918,197.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
226950,올릭스,-0.0196787148858695,198.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
214370,케어젠,-0.0369811482748878,199.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
007340,DN오토모티브,-0.0404497363548143,200.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
475830,오름테라퓨틱,-0.0452220191950432,201.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
161890,한국콜마,-0.0658858046334173,202.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
028260,삼성물산,-0.0704545720072284,203.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
030000,제일기획,-0.0725826545623675,204.0,71310,0,0,CHECK,후보군 참고용 (비보유/비선정)
499790,GS피앤엘,-0.0735062633682186,205.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
081660,미스토홀딩스,-0.0778105035751599,206.0,464,0,0,CHECK,후보군 참고용 (비보유/비선정)
065350,신성델타테크,-0.0998948073920831,207.0,28519,0,0,CHECK,후보군 참고용 (비보유/비선정)
140860,파크시스템스,-0.1035917223657286,208.0,27219,0,0,CHECK,후보군 참고용 (비보유/비선정)
007310,오뚜기,-0.1188906105444081,209.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
078930,GS,-0.1199697113533216,210.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
030530,원익홀딩스,-0.1234901697923889,211.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
041190,우리기술투자,-0.1255078861010191,212.0,6491,0,0,CHECK,후보군 참고용 (비보유/비선정)
489790,한화비전,-0.1257516748266903,213.0,264,0,0,CHECK,후보군 참고용 (비보유/비선정)
207940,삼성바이오로직스,-0.1271838987682254,214.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
251970,펌텍코리아,-0.1278658481298109,215.0,22232,0,0,CHECK,후보군 참고용 (비보유/비선정)
214320,이노션,-0.1296232375380971,216.0,71310,0,0,CHECK,후보군 참고용 (비보유/비선정)
357780,솔브레인,-0.1532642710147785,217.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
