ticker,industry4,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score,score_rank,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,rev_growth_streak2__contrib,score_adj,hold_bonus_applied,selection_bucket,kept_from_previous,rebalance_month_end,w,group_value,price_date,current_price
000240,116409,0,1,2,2016,00160047,한국앤컴퍼니,2016-08-31,0.4905384613050197,0.4905384613050197,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07203161111787185,-1.401538460871485,147.0,1.0,0.4905384613050197,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.9905384613050197,0.5,new_or_rank_fill,1.0,2016-08-31,0.1,116409,2016-08-31,21400.0
026960,074603,0,1,2,2016,00144395,동서,2016-08-31,0.468847618095701,0.468847618095701,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.10200032445606959,-1.3395646231305745,145.0,1.0,0.468847618095701,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.9688476180957011,0.5,new_or_rank_fill,1.0,2016-08-31,0.1,074603,2016-08-31,30850.0
023160,032401,0,1,2,2016,00153375,태광,2016-08-31,0.466606668180574,0.466606668180574,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.10509648742970866,-1.3331619090873543,144.0,1.0,0.466606668180574,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.9666066681805741,0.5,new_or_rank_fill,1.0,2016-08-31,0.1,032401,2016-08-31,8200.0
058470,032602,0,1,2,2016,00369657,리노공업,2016-08-31,0.4799235701237971,0.4799235701237971,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08669746010568605,-1.371210200353706,146.0,1.0,0.4799235701237971,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.4799235701237971,0.0,new_or_rank_fill,0.0,2016-08-31,0.1,032602,2016-08-31,8259.0
064760,032309,0,1,2,2016,00245472,티씨케이,2016-08-31,0.455157135017371,0.455157135017371,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.12091550257416403,-1.3004489571924887,143.0,1.0,0.455157135017371,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.455157135017371,0.0,new_or_rank_fill,0.0,2016-08-31,0.1,032309,2016-08-31,33050.0
031980,032902,0,1,2,2016,00208444,피에스케이홀딩스,2016-08-31,0.45417692644183083,0.45417692644183083,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.12226978786074914,-1.297648361262374,142.0,1.0,0.45417692644183083,0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.45417692644183083,0.0,new_or_rank_fill,0.0,2016-08-31,0.1,032902,2016-08-31,11612.0
145020,032101,0,1,3,2016,00888347,휴젤,2016-11-30,0.6373728475932158,0.6373728475932158,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07998311902593205,-1.2496367074091879,111.0,1.0,0.4373728475932157,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.1373728475932157,0.5,keep_current_top_n,1.0,2016-11-30,0.1,032101,2016-11-30,94563.0
214450,032103,0,1,3,2016,00970453,파마리서치,2016-11-30,0.6106440341173,0.6106440341173,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.044871413976505056,-1.3161258117637142,113.0,1.0,0.4606440341172999,1,1.0,1.0,1.0,0.15,0,0.0,44.0,1.0,0.0,1.1106440341172998,0.5,keep_current_top_n,1.0,2016-11-30,0.1,032103,2016-11-30,40450.0
064760,032309,0,1,3,2016,00245472,티씨케이,2016-11-30,0.5965661928051097,0.5965661928051097,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1415524431981617,-1.1330462651574562,108.0,1.0,0.39656619280510963,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.0965661928051098,0.5,keep_current_top_n,1.0,2016-11-30,0.1,032309,2016-11-30,30450.0
000250,032102,0,1,3,2016,00128546,삼천당제약,2016-11-30,0.5766688230710436,0.5766688230710436,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.17157371334864957,-1.0761966373458387,105.0,1.0,0.37666882307104355,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5766688230710436,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032102,2016-11-30,8780.0
053610,032902,0,1,3,2016,00325112,프로텍,2016-11-30,0.5294970951153856,0.5294970951153856,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.23655971684669755,-0.9414202717582443,100.0,1.0,0.3294970951153855,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5294970951153856,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032902,2016-11-30,8849.0
003670,032802,0,1,3,2016,00155276,포스코퓨처엠,2016-11-30,0.4876488889087405,0.4876488889087405,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2267201367634111,-0.96471111116783,102.0,1.0,0.3376488889087405,1,1.0,1.0,1.0,0.15,0,0.0,44.0,1.0,0.0,0.4876488889087405,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032802,2016-11-30,11145.0
018260,106201,0,1,3,2016,00126186,삼성에스디에스,2016-11-30,0.45976193907198315,0.45976193907198315,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2603809337797736,-0.8850341116342375,99.0,1.0,0.30976193907198313,1,1.0,1.0,1.0,0.15,0,0.0,44.0,1.0,0.0,0.45976193907198315,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,106201,2016-11-30,135000.0
102710,032004,0,1,3,2016,00530185,이엔에프테크놀로지,2016-11-30,0.4492538298514454,0.4492538298514454,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.33341693069729256,-0.7121537995755584,88.0,1.0,0.2492538298514454,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.4492538298514454,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032004,2016-11-30,23150.0
000100,032102,0,1,3,2016,00145109,유한양행,2016-11-30,0.4474426619073067,0.4474426619073067,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3356030914960558,-0.7069790340208763,87.0,1.0,0.24744266190730668,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.4474426619073067,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032102,2016-11-30,27774.0
005690,032101,0,1,3,2016,00145163,파미셀,2016-11-30,0.4393445044879572,0.4393445044879572,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07700827134142811,-1.255270012822735,112.0,1.0,0.4393445044879572,0,0.0,51.0,1.0,0.0,0,0.0,44.0,1.0,0.0,0.4393445044879572,0.0,new_or_rank_fill,0.0,2016-11-30,0.1,032101,2016-11-30,4670.0
145020,032101,0,1,4,2016,00888347,휴젤,2017-03-31,0.6061530171423624,0.6061530171423624,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07170087624479107,-1.1604371918353211,123.0,1.0,0.40615301714236235,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.1061530171423624,0.5,keep_current_top_n,1.0,2017-03-31,0.1,032101,2017-03-31,125868.0
053610,032902,0,1,4,2016,00325112,프로텍,2017-03-31,0.5202706095004538,0.5202706095004538,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.20646359522765192,-0.9150588842870108,114.0,1.0,0.3202706095004538,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.0202706095004537,0.5,keep_current_top_n,1.0,2017-03-31,0.1,032902,2017-03-31,12870.0
003670,032802,0,1,4,2016,00155276,포스코퓨처엠,2017-03-31,0.49539022055114884,0.49539022055114884,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2400197066412481,-0.8439720587175682,108.0,1.0,0.29539022055114883,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9953902205511489,0.5,keep_current_top_n,1.0,2017-03-31,0.1,032802,2017-03-31,13964.0
000100,032102,0,1,4,2016,00145109,유한양행,2017-03-31,0.39150554578098085,0.39150554578098085,13.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3126938177155316,-0.6900158450885167,92.0,1.0,0.24150554578098082,1,1.0,1.0,1.0,0.15,0,0.0,42.0,1.0,0.0,0.8915055457809808,0.5,new_or_rank_fill,1.0,2017-03-31,0.1,032102,2017-03-31,32751.0
213420,032602,0,1,4,2016,01061558,덕산네오룩스,2017-03-31,0.5483689407245583,0.5483689407245583,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08482382902800475,-1.1381969734987383,121.0,1.0,0.39836894072455836,1,1.0,1.0,1.0,0.15,0,0.0,42.0,1.0,0.0,0.5483689407245583,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,032602,2017-03-31,13377.0
030530,032001,0,1,4,2016,00216647,원익홀딩스,2017-03-31,0.5414757896572622,0.5414757896572622,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.17786422769617596,-0.9756451133064633,117.0,1.0,0.34147578965726216,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5414757896572622,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,032001,2017-03-31,5490.0
095610,032902,0,1,4,2016,00524421,테스,2017-03-31,0.5093362846062048,0.5093362846062048,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2212106888173656,-0.883817956017728,111.0,1.0,0.30933628460620477,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5093362846062048,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,032902,2017-03-31,23050.0
000660,032601,0,1,4,2016,00164779,SK하이닉스,2017-03-31,0.45578862840752005,0.45578862840752005,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.29343026388113136,-0.7308246525929145,98.0,1.0,0.2557886284075201,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.45578862840752005,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,032601,2017-03-31,50500.0
042520,032103,0,1,4,2016,00349060,한스바이오메드,2017-03-31,0.44421900163726463,0.44421900163726463,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3090341873450072,-0.6977685761064705,95.0,1.0,0.24421900163726465,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.44421900163726463,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,032103,2017-03-31,16950.0
099320,033103,0,1,4,2016,00449254,쎄트렉아이,2017-03-31,0.43843725970798525,0.43843725970798525,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.31683200661298055,-0.6812493134513865,91.0,1.0,0.23843725970798527,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.43843725970798525,0.0,new_or_rank_fill,0.0,2017-03-31,0.1,033103,2017-03-31,20533.0
145020,032101,0,1,1,2017,00888347,휴젤,2017-05-31,0.6273022926200504,0.6273022926200504,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07065262664738002,-1.2208636932001442,152.0,1.0,0.42730229262005043,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.1273022926200504,0.5,keep_current_top_n,1.0,2017-05-31,0.1,032101,2017-05-31,159424.0
213420,032602,0,1,1,2017,01061558,덕산네오룩스,2017-05-31,0.6011952213226994,0.6011952213226994,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.11011133051057967,-1.1462720609219983,147.0,1.0,0.40119522132269936,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.1011952213226994,0.5,keep_current_top_n,1.0,2017-05-31,0.1,032602,2017-05-31,23196.0
095610,032902,0,1,1,2017,00524421,테스,2017-05-31,0.5081807113323078,0.5081807113323078,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2380538707207018,-0.8805163180923078,133.0,1.0,0.30818071133230773,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.0081807113323078,0.5,keep_current_top_n,1.0,2017-05-31,0.1,032902,2017-05-31,28400.0
000660,032601,0,1,1,2017,00164779,SK하이닉스,2017-05-31,0.448592659654164,0.448592659654164,11.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3101038454780459,-0.7102647418690402,122.0,1.0,0.24859265965416405,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9485926596541641,0.5,new_or_rank_fill,1.0,2017-05-31,0.1,032601,2017-05-31,57000.0
000100,032102,0,1,1,2017,00145109,유한양행,2017-05-31,0.3940819239970802,0.3940819239970802,22.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.31555793201179216,-0.6973769257059436,118.0,1.0,0.24408192399708023,1,1.0,1.0,1.0,0.15,0,0.0,49.0,1.0,0.0,0.8940819239970802,0.5,new_or_rank_fill,1.0,2017-05-31,0.1,032102,2017-05-31,36798.0
042520,032103,0,1,1,2017,00349060,한스바이오메드,2017-05-31,0.38351266022508984,0.38351266022508984,24.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.38879432425724464,-0.5243218863573996,102.0,1.0,0.18351266022508986,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.8835126602250898,0.5,new_or_rank_fill,1.0,2017-05-31,0.1,032103,2017-05-31,18250.0
192080,105802,0,1,1,2017,01010110,더블유게임즈,2017-05-31,0.5171936440656205,0.5171936440656205,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.16150193471078772,-1.0491246973303443,143.0,1.0,0.3671936440656205,1,1.0,1.0,1.0,0.15,0,0.0,49.0,1.0,0.0,0.5171936440656205,0.0,new_or_rank_fill,0.0,2017-05-31,0.1,105802,2017-05-31,46491.0
181710,105802,0,1,1,2017,00983271,NHN,2017-05-31,0.5004080541806077,0.5004080541806077,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.18687198150378218,-1.0011658690874508,142.0,1.0,0.3504080541806077,1,1.0,1.0,1.0,0.15,0,0.0,49.0,1.0,0.0,0.5004080541806077,0.0,new_or_rank_fill,0.0,2017-05-31,0.1,105802,2017-05-31,36932.0
240810,032902,0,1,1,2017,01135941,원익IPS,2017-05-31,0.48709115745024095,0.48709115745024095,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.26355397992135043,-0.8202604498578313,130.0,1.0,0.28709115745024094,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.48709115745024095,0.0,new_or_rank_fill,0.0,2017-05-31,0.1,032902,2017-05-31,29300.0
131970,137309,0,1,1,2017,00563545,두산테스나,2017-05-31,0.48570313469971677,0.48570313469971677,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2652322862482305,-0.8162946705706196,129.0,1.0,0.2857031346997168,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.48570313469971677,0.0,new_or_rank_fill,0.0,2017-05-31,0.1,137309,2017-05-31,10567.0
145020,032101,0,1,2,2017,00888347,휴젤,2017-08-31,0.636606155275897,0.636606155275897,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06311413888152596,-1.2474461579311342,133.0,1.0,0.43660615527589697,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.136606155275897,0.5,keep_current_top_n,1.0,2017-08-31,0.1,032101,2017-08-31,197788.0
213420,032602,0,1,2,2017,01061558,덕산네오룩스,2017-08-31,0.5648918673564677,0.5648918673564677,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.17077789015587214,-1.0425481924470503,122.0,1.0,0.3648918673564676,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.0648918673564678,0.5,keep_current_top_n,1.0,2017-08-31,0.1,032602,2017-08-31,25000.0
181710,105802,0,1,2,2017,00983271,NHN,2017-08-31,0.5165279408175866,0.5165279408175866,12.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.16832167381049923,-1.0472226880502475,124.0,1.0,0.3665279408175866,1,1.0,1.0,1.0,0.15,0,0.0,39.0,1.0,0.0,1.0165279408175865,0.5,keep_current_top_n,1.0,2017-08-31,0.1,105802,2017-08-31,33437.0
095610,032902,0,1,2,2017,00524421,테스,2017-08-31,0.4985332765972565,0.4985332765972565,13.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.25494793331003057,-0.8529522188493044,113.0,1.0,0.29853327659725654,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9985332765972565,0.5,new_or_rank_fill,1.0,2017-08-31,0.1,032902,2017-08-31,30400.0
131970,137309,0,1,2,2017,00563545,두산테스나,2017-08-31,0.47953968600831426,0.47953968600831426,16.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2777598027134844,-0.7986848171666123,109.0,1.0,0.2795396860083143,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9795396860083143,0.5,new_or_rank_fill,1.0,2017-08-31,0.1,137309,2017-08-31,9233.0
000660,032601,0,1,2,2017,00164779,SK하이닉스,2017-08-31,0.46048042201436074,0.46048042201436074,17.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3006505478372178,-0.7442297771838879,103.0,1.0,0.2604804220143608,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9604804220143608,0.5,new_or_rank_fill,1.0,2017-08-31,0.1,032601,2017-08-31,68600.0
240810,032902,0,1,2,2017,01135941,원익IPS,2017-08-31,0.4396062414521424,0.4396062414521424,18.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3257210619487868,-0.6845892612918354,100.0,1.0,0.23960624145214238,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9396062414521424,0.5,new_or_rank_fill,1.0,2017-08-31,0.1,032902,2017-08-31,30400.0
214370,032101,0,1,2,2017,00549891,케어젠,2017-08-31,0.6511716306569538,0.6511716306569538,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.041247175350067104,-1.2890618018770108,134.0,1.0,0.45117163065695376,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.6511716306569538,0.0,new_or_rank_fill,0.0,2017-08-31,0.1,032101,2017-08-31,10912.0
237690,032102,0,1,2,2017,00871833,에스티팜,2017-08-31,0.6041050605250303,0.6041050605250303,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.11190762038876187,-1.1545858872143722,129.0,1.0,0.40410506052503026,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.6041050605250303,0.0,new_or_rank_fill,0.0,2017-08-31,0.1,032102,2017-08-31,34950.0
104830,032001,0,1,2,2017,00623661,원익머트리얼즈,2017-08-31,0.6034647526514795,0.6034647526514795,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.11286890648163135,-1.1527564361470841,128.0,1.0,0.4034647526514794,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.6034647526514795,0.0,new_or_rank_fill,0.0,2017-08-31,0.1,032001,2017-08-31,39450.0
104830,032001,0,1,3,2017,00623661,원익머트리얼즈,2017-11-30,0.5967935928100448,0.5967935928100448,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1331586255468465,-1.133695979457271,127.0,1.0,0.39679359281004484,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.096793592810045,0.5,keep_current_top_n,1.0,2017-11-30,0.1,032001,2017-11-30,35900.0
213420,032602,0,1,3,2017,01061558,덕산네오룩스,2017-11-30,0.5676054330707214,0.5676054330707214,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.17243592964383558,-1.0503012373449183,125.0,1.0,0.3676054330707214,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.0676054330707214,0.5,keep_current_top_n,1.0,2017-11-30,0.1,032602,2017-11-30,23000.0
000660,032601,0,1,3,2017,00164779,SK하이닉스,2017-11-30,0.4757357547162057,0.4757357547162057,11.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.27607430396856103,-0.7878164420463021,111.0,1.0,0.2757357547162057,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9757357547162058,0.5,keep_current_top_n,1.0,2017-11-30,0.1,032601,2017-11-30,76800.0
121600,032004,0,1,3,2017,00439965,나노신소재,2017-11-30,0.6367224873967936,0.6367224873967936,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07942795705158426,-1.2477785354194102,131.0,1.0,0.43672248739679354,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.6367224873967936,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,032004,2017-11-30,16400.0
064760,032309,0,1,3,2017,00245472,티씨케이,2017-11-30,0.5973354043670139,0.5973354043670139,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.13242953205563662,-1.1352440124771825,128.0,1.0,0.39733540436701387,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5973354043670139,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,032309,2017-11-30,68000.0
026960,074603,0,1,3,2017,00144395,동서,2017-11-30,0.5645491587937044,0.5645491587937044,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.10926569187844537,-1.1844261679820127,130.0,1.0,0.4145491587937044,1,1.0,1.0,1.0,0.15,0,0.0,66.0,1.0,0.0,0.5645491587937044,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,074603,2017-11-30,29850.0
009420,032102,0,1,3,2017,00162586,한올바이오파마,2017-11-30,0.5514489799732349,0.5514489799732349,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1941770029799452,-1.0041399427806712,122.0,1.0,0.3514489799732349,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5514489799732349,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,032102,2017-11-30,14300.0
214450,032103,0,1,3,2017,00970453,파마리서치,2017-11-30,0.5039569598809642,0.5039569598809642,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.056236237437963646,-1.2970198853741834,132.0,1.0,0.4539569598809642,0,0.0,58.0,1.0,0.0,1,1.0,1.0,1.0,0.05,0.5039569598809642,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,032103,2017-11-30,57600.0
036570,105802,0,1,3,2017,00261443,엔씨소프트,2017-11-30,0.49917000255149285,0.49917000255149285,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.25084670245531493,-0.8547714358614084,114.0,1.0,0.2991700025514929,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.49917000255149285,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,105802,2017-11-30,436500.0
131290,032702,0,1,3,2017,00372226,티에스이,2017-11-30,0.4918744560585789,0.4918744560585789,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.258700555544103,-0.8339270173102254,113.0,1.0,0.29187445605857887,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.4918744560585789,0.0,new_or_rank_fill,0.0,2017-11-30,0.1,032702,2017-11-30,15750.0
104830,032001,0,1,4,2017,00623661,원익머트리얼즈,2018-03-31,0.5547189988738949,0.5547189988738949,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.14515733504728193,-1.013482853925414,91.0,1.0,0.35471899887389485,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,1.054718998873895,0.5,keep_current_top_n,1.0,2018-03-31,0.1,032001,2018-03-30,28650.0
000660,032601,0,1,4,2017,00164779,SK하이닉스,2018-03-31,0.4302484505056282,0.4302484505056282,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.29483920203262604,-0.6578527157303664,75.0,1.0,0.23024845050562823,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.9302484505056282,0.5,keep_current_top_n,1.0,2018-03-31,0.1,032601,2018-03-30,81300.0
009420,032102,0,1,4,2017,00162586,한올바이오파마,2018-03-31,0.27788182142694773,0.27788182142694773,24.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.41678422238518875,-0.3653766326484221,63.0,1.0,0.1278818214269477,1,1.0,1.0,1.0,0.15,0,0.0,36.0,1.0,0.0,0.7778818214269477,0.5,keep_current_top_n,1.0,2018-03-31,0.1,032102,2018-03-30,32400.0
053610,032902,0,1,4,2017,00325112,프로텍,2018-03-31,0.5187626821879554,0.5187626821879554,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.189395954744523,-0.9107505205370154,90.0,1.0,0.3187626821879554,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5187626821879554,0.0,new_or_rank_fill,0.0,2018-03-31,0.1,032902,2018-03-30,17802.0
140860,032702,0,1,4,2017,00244747,파크시스템스,2018-03-31,0.5155075065133865,0.5155075065133865,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.19327370736233523,-0.9014500186096757,89.0,1.0,0.31550750651338644,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.5155075065133865,0.0,new_or_rank_fill,0.0,2018-03-31,0.1,032702,2018-03-30,44850.0
108320,032601,0,1,4,2017,00525934,LX세미콘,2018-03-31,0.44445173442490055,0.44445173442490055,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.27791943274650804,-0.6984335269282874,81.0,1.0,0.2444517344249006,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.44445173442490055,0.0,new_or_rank_fill,0.0,2018-03-31,0.1,032601,2018-03-30,37300.0
112040,105802,0,1,4,2017,00444329,위메이드,2018-03-31,0.44132656015013405,0.44132656015013405,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.28164232021454016,-0.6895044575718117,80.0,1.0,0.24132656015013407,1,1.0,1.0,1.0,0.15,1,1.0,1.0,1.0,0.05,0.44132656015013405,0.0,new_or_rank_fill,0.0,2018-03-31,0.1,105802,2018-03-30,25864.0
