ticker,name,industry4,group_value,year,quarter,rebalance_month,rebalance_month_end,hold_start_month,hold_end_month,w,score,score_adj,hold_bonus_applied,score_rank,current_price,price_date,CFO_isnull,CFO_warn,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__contrib,stock_forward_ret_to_next_rebalance,portfolio_gross_ret_to_next_rebalance,portfolio_net_ret_to_next_rebalance,corp_code,score_total,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,selection_bucket,kept_from_previous
020150,롯데에너지머티리얼즈,032602,032602,2018,3,2018-11-30,2018-11-30,2018-11-30,2019-02-28,0.1,0.4771590832349863,0.4771590832349863,0.0,8.0,38550.0,2018-11-30,1,0,,0.0,,0.0,0.2553010662696044,0.27715908323498634,1,0.15,1,0.05,-0.1034103410341034,0.18594146098481334,0.18351075262572403,00113997,0.4771590832349863,0.0,1.0,1.0,0.0,1.0,1.0,-0.7918830949571039,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
001800,오리온홀딩스,116409,116409,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,3.925712126754781,3.925712126754781,0.0,1.0,18550.0,2019-03-29,1,0,3.8716098314351757,2.8,17.67082963553951,0.7,0.31255831132807604,0.22571212675478128,1,0.15,1,0.05,0.002624671916010346,0.11402159143641599,0.11100974771876992,00117577,3.925712126754781,2.8,1.0,1.0,2.8,1.0,1.0,-0.6448917907279466,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
006400,삼성SDI,032802,032802,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,3.4775271296199737,3.4775271296199737,0.0,2.0,210002.0,2019-03-29,1,0,1.979973495659379,2.8,0.23324340004680066,0.42768701170117895,0.4591770432778562,0.09984011791879518,1,0.15,0,0.0,-0.004210390504042705,0.11402159143641599,0.11100974771876992,00126362,3.4775271296199737,2.8,1.0,1.0,1.7107480468047158,11.0,1.0,-0.28525747976798627,59.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,new_or_rank_fill,0.0
041510,에스엠,105902,105902,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,3.4155474763641345,3.4155474763641345,0.0,3.0,39400.0,2019-03-29,1,0,1.5759646763323312,2.4970240202728173,0.6312126218007528,0.7,0.5538966394278562,0.01852345609131776,1,0.15,1,0.05,-0.11075268817204309,0.11402159143641599,0.11100974771876992,00260930,3.4155474763641345,2.4970240202728173,5.0,1.0,2.8,1.0,1.0,-0.05292416026090788,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
124500,아이티센글로벌,106201,106201,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,3.0348154285793503,3.0348154285793503,0.0,4.0,4670.0,2019-03-29,1,0,1.5870151890075463,2.5054253705162988,1.1017751691532085,0.7,0.8324449513995207,-0.22060994193694794,0,0.0,1,0.05,0.20120481927710854,0.11402159143641599,0.11100974771876992,00620868,3.0348154285793503,2.5054253705162988,4.0,1.0,2.8,1.0,1.0,0.6303141198198513,30.0,1.0,0.0,36.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
131970,두산테스나,137309,137309,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,2.8328665265878388,2.8328665265878388,0.0,5.0,16454.0,2019-03-29,1,0,2.292236632864799,2.8,-0.17528585454153256,-0.1906771236463961,0.31508420473873594,0.22354365023423517,0,0.0,0,0.0,0.5048632917209159,0.11402159143641599,0.11100974771876992,00563545,2.8328665265878388,2.8,1.0,1.0,-0.7627084945855844,77.0,1.0,-0.6386961435263863,74.0,1.0,0.0,36.0,1.0,0.0,40.0,1.0,new_or_rank_fill,0.0
101490,에스앤에스텍,032602,032602,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,2.532344113360114,2.532344113360114,0.0,6.0,5560.0,2019-03-29,1,0,1.0254716167318796,1.9177527135299022,0.13414206549400953,0.29906373136002257,0.44090380850140504,0.1155276684701895,1,0.15,1,0.05,0.3079237713139418,0.11402159143641599,0.11100974771876992,00411048,2.532344113360114,1.9177527135299022,9.0,1.0,1.1962549254400903,16.0,1.0,-0.33007905277197,61.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
017960,한국카본,032501,032501,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,2.1395558129975605,2.1395558129975605,0.0,7.0,8150.0,2019-03-29,1,0,0.7348062376952729,1.5150364940316159,0.020364753253633183,0.12674068773975825,0.17037232204701172,0.34777863122618624,1,0.15,0,0.0,0.0641509433962264,0.11402159143641599,0.11100974771876992,00159795,2.1395558129975605,1.5150364940316159,11.0,1.0,0.506962750959033,27.0,1.0,-0.9936532320748178,94.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,new_or_rank_fill,0.0
042660,한화오션,033101,033101,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,2.101257044525061,2.101257044525061,0.0,8.0,24831.0,2019-03-29,1,0,1.056730797408353,1.953400741757996,0.0026920173461835173,0.09806895900778759,0.5174797139486618,0.04978734375927735,0,0.0,0,0.0,-0.08071525254684053,0.11402159143641599,0.11100974771876992,00111704,2.101257044525061,1.953400741757996,8.0,1.0,0.39227583603115035,30.0,1.0,-0.14224955359793529,54.0,1.0,0.0,36.0,1.0,0.0,40.0,1.0,new_or_rank_fill,0.0
067310,하나마이크론,032601,032601,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,2.063147877463296,2.063147877463296,0.0,9.0,2755.0,2019-03-29,1,0,1.523302456959005,2.4569866244923766,-0.13794339610591733,-0.1300938136225348,1.075976123690727,-0.4137449334065458,1,0.15,0,0.0,0.23583305055989134,0.11402159143641599,0.11100974771876992,00445054,2.063147877463296,2.4569866244923766,6.0,1.0,-0.5203752544901392,70.0,1.0,1.1821283811615595,8.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,new_or_rank_fill,0.0
041920,메디아나,032701,032701,2018,4,2019-03-31,2019-03-31,2019-03-31,2019-04-30,0.1,0.4905805552024228,0.9905805552024227,0.5,31.0,3724.0,2019-03-29,1,0,-0.14743233350267576,-0.033048582541500615,-0.08640657654656725,-0.04648198816141167,0.1385024167931775,0.370111125905335,1,0.15,1,0.05,0.045320197044334876,0.11402159143641599,0.11100974771876992,00273439,0.4905805552024228,-0.033048582541500615,57.0,1.0,-0.18592795264564668,64.0,1.0,-1.0574603597295287,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
001800,오리온홀딩스,116409,116409,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.9462266795548757,4.446226679554876,0.5,1.0,16450.0,2019-05-31,1,0,1.0337370962642187,2.7887587695133105,2.7590457335760217,0.7,0.30577040755790175,0.3074679100415652,1,0.15,0,0.0,-0.18062827225130873,-0.10705033484374038,-0.10940460836265198,00117577,3.9462266795548757,2.7887587695133105,9.0,1.0,2.8,1.0,1.0,-0.8784797429759007,118.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,keep_current_top_n,1.0
101490,에스앤에스텍,032602,032602,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.163749808770803,3.663749808770803,0.5,4.0,5820.0,2019-05-31,1,0,0.8811887744908307,2.5846166138993345,0.06288147429770485,0.17309400251918475,0.4168049179116729,0.2060391923522841,1,0.15,1,0.05,0.23159509202453954,-0.10705033484374038,-0.10940460836265198,00411048,3.163749808770803,2.5846166138993345,10.0,1.0,0.692376010076739,27.0,1.0,-0.5886834067208118,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
112610,씨에스윈드,032501,032501,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.5624978415953903,3.5624978415953903,0.0,2.0,16655.0,2019-05-31,1,0,1.3114710782732135,2.8,0.7586555625597062,0.7,0.6286755754933979,0.01249784159539057,0,0.0,1,0.05,-0.12993693992698307,-0.10705033484374038,-0.10940460836265198,00670340,3.5624978415953903,2.8,1.0,1.0,2.8,1.0,1.0,-0.035708118843973055,77.0,1.0,0.0,23.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
028050,삼성E&A,137201,137201,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.495444527230125,3.495444527230125,0.0,3.0,16700.0,2019-05-31,1,0,2.3113150653094414,2.8,0.3812379862276244,0.6263409028306802,0.5667089498667752,0.06910362439944488,0,0.0,0,0.0,-0.035190615835777206,-0.10705033484374038,-0.10940460836265198,00126308,3.495444527230125,2.8,1.0,1.0,2.505363611322721,6.0,1.0,-0.1974389268555568,83.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
009420,한올바이오파마,032102,032102,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.14270288117913,3.14270288117913,0.0,5.0,27450.0,2019-05-31,1,0,1.5520052204384387,2.8,-0.004342415903176633,0.037369716346592544,0.30810732351636405,0.30533316483253753,0,0.0,0,0.0,-0.18836140888208275,-0.10705033484374038,-0.10940460836265198,00162586,3.14270288117913,2.8,1.0,1.0,0.14947886538637017,53.0,1.0,-0.8723804709501073,115.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
000270,기아,033001,033001,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,3.0037785039119567,3.0037785039119567,0.0,6.0,39350.0,2019-05-31,1,0,1.165220699200624,2.8,0.008434243113061513,0.06316564870735909,0.6526331764900377,-0.009387144795402183,1,0.15,0,0.0,-0.03314917127071826,-0.10705033484374038,-0.10940460836265198,00106641,3.0037785039119567,2.8,1.0,1.0,0.25266259482943637,45.0,1.0,0.0268204137011491,68.0,1.0,1.0,1.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
048410,현대바이오,032004,032004,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,2.8385453410779586,2.8385453410779586,0.0,7.0,8222.0,2019-05-31,1,0,0.813545807437776,2.494095912355014,0.034189672273282734,0.1151655735464895,0.39135887251329865,0.22928385517645505,0,0.0,0,0.0,-0.21992072624984027,-0.10705033484374038,-0.10940460836265198,00313649,2.8385453410779586,2.494095912355014,11.0,1.0,0.460662294185958,34.0,1.0,-0.6550967290755859,104.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
114810,한솔아이원스,032902,032902,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,2.6913521892329904,2.6913521892329904,0.0,8.0,3254.0,2019-05-31,1,0,0.7736290661162636,2.4406788080320707,0.14753555428693144,0.3252077183133664,0.7239501246348965,-0.07453433711244659,0,0.0,0,0.0,-0.34251675353685773,-0.10705033484374038,-0.10940460836265198,00625942,2.6913521892329904,2.4406788080320707,13.0,1.0,1.3008308732534657,18.0,1.0,0.21295524889270454,59.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
007340,DN오토모티브,032802,032802,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,2.567405885610608,2.567405885610608,0.0,9.0,6840.0,2019-05-31,1,0,0.5590226194821537,2.0302344894029294,0.17187368181590856,0.36451844520854537,0.4533529986293659,0.17265295099913314,0,0.0,0,0.0,-0.08884120171673826,-0.10705033484374038,-0.10940460836265198,00116949,2.567405885610608,2.0302344894029294,17.0,1.0,1.4580737808341815,15.0,1.0,-0.49329414571180896,96.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
089010,켐트로닉스,032004,032004,2019,1,2019-05-31,2019-05-31,2019-05-31,2019-07-31,0.1,2.4969486761686532,2.4969486761686532,0.0,10.0,9500.0,2019-05-31,1,0,1.2060616487092626,2.8,0.02129657958094766,0.08913456288948803,1.0832300940858652,-0.3921858867208345,0,0.0,0,0.0,-0.11563981042654026,-0.10705033484374038,-0.10940460836265198,00371485,2.4969486761686532,2.8,1.0,1.0,0.3565382515579521,38.0,1.0,1.12053110491667,19.0,1.0,0.0,23.0,1.0,0.0,24.0,1.0,new_or_rank_fill,0.0
100840,SNT에너지,032901,032901,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,3.900741021622743,3.900741021622743,0.0,1.0,6206.0,2019-08-30,1,0,1.7657016421617695,2.8,0.42840904507504407,0.5857589336866157,0.27287059462708757,0.314982087936128,1,0.15,1,0.05,0.02336448598130847,0.12710339841963014,0.12482044615943111,00648721,3.900741021622743,2.8,1.0,1.0,2.3430357347464628,9.0,1.0,-0.8999488226746514,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
009420,한올바이오파마,032102,032102,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,3.3416280778303,3.8416280778303,0.5,3.0,26600.0,2019-08-30,1,0,1.6811595615049508,2.8,0.02807416977549182,0.11887302647460254,0.3738474438542217,0.22275505135569756,1,0.15,1,0.05,0.2547169811320755,0.12710339841963014,0.12482044615943111,00162586,3.3416280778303,2.8,1.0,1.0,0.4754921058984102,47.0,1.0,-0.6364430038734217,132.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
041920,메디아나,032701,032701,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,3.421347323459343,3.421347323459343,0.0,2.0,4655.0,2019-08-30,1,0,1.2032277869491672,2.526765073687495,0.31860830176709753,0.4858044973107664,0.1540877610554539,0.40877775246108183,0,0.0,0,0.0,-0.15090583316742978,0.12710339841963014,0.12482044615943111,00273439,3.421347323459343,2.526765073687495,14.0,1.0,1.9432179892430657,12.0,1.0,-1.167936435603091,167.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
075580,세진중공업,033101,033101,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,3.2299392526048987,3.2299392526048987,0.0,4.0,3189.0,2019-08-30,1,0,2.800933865993664,2.8,0.8734162356389144,0.7,0.9134179261369441,-0.27006074739510155,0,0.0,0,0.0,0.09728000000000003,0.12710339841963014,0.12482044615943111,00415628,3.2299392526048987,2.8,1.0,1.0,2.8,1.0,1.0,0.7716021354145759,42.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
085660,차바이오텍,032101,032101,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,3.013795236522516,3.013795236522516,0.0,5.0,13062.0,2019-08-30,1,0,1.6547287231299563,2.8,0.05773600156749503,0.16387623849491006,0.5630808914962642,0.049918998027606014,0,0.0,0,0.0,0.0932670653102432,0.12710339841963014,0.12482044615943111,00525679,3.013795236522516,2.8,1.0,1.0,0.6555049539796403,38.0,1.0,-0.1426257086503029,98.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
089010,켐트로닉스,032004,032004,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,2.482595684734201,2.982595684734201,0.5,10.0,8760.0,2019-08-30,1,0,2.3821160346619936,2.8,-0.09409259746463716,-0.06647954940458872,1.0706363774783534,-0.4009247658612101,1,0.15,0,0.0,0.527331189710611,0.12710339841963014,0.12482044615943111,00371485,2.482595684734201,2.8,1.0,1.0,-0.2659181976183549,114.0,1.0,1.145499331032029,21.0,1.0,1.0,1.0,1.0,0.0,34.0,1.0,keep_current_top_n,1.0
101490,에스앤에스텍,032602,032602,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,2.3717512040750552,2.8717512040750552,0.5,11.0,9400.0,2019-08-30,1,0,0.6807262119527396,1.7636018597662018,0.1047792019535092,0.2352506275053816,0.4284337751921825,0.17289871680347232,1,0.15,1,0.05,0.20547945205479468,0.12710339841963014,0.12482044615943111,00411048,2.3717512040750552,1.7636018597662018,19.0,1.0,0.9410025100215264,30.0,1.0,-0.4939963337242067,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
077970,STX엔진,032901,032901,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,2.8627275906046146,2.8627275906046146,0.0,6.0,7190.0,2019-08-30,1,0,2.452505763863726,2.8,0.5485352648234806,0.6634086109533844,1.3440209230987772,-0.6006810203487698,0,0.0,0,0.0,0.0843373493975903,0.12710339841963014,0.12482044615943111,00480455,2.8627275906046146,2.8,1.0,1.0,2.6536344438135377,5.0,1.0,1.7162314867107709,11.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
006400,삼성SDI,032802,032802,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,2.743386988571981,2.743386988571981,0.0,7.0,244268.0,2019-08-30,1,0,1.537170251091075,2.8,-0.18444271959827874,-0.20355961010189033,0.45684803652662487,0.14694659867387103,0,0.0,0,0.0,-0.08634459900155456,0.12710339841963014,0.12482044615943111,00126362,2.743386988571981,2.8,1.0,1.0,-0.8142384404075613,126.0,1.0,-0.41984742478248865,113.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
012450,한화에어로스페이스,033103,033103,2019,2,2019-08-31,2019-08-31,2019-08-31,2019-10-31,0.1,2.656369331180757,2.656369331180757,0.0,8.0,39625.0,2019-08-30,1,0,1.7555092495301212,2.8,0.13505146670026824,0.2749439953471693,1.0947918635771126,-0.41857466416641254,0,0.0,0,0.0,0.17390243902439018,0.12710339841963014,0.12482044615943111,00126566,2.656369331180757,2.8,1.0,1.0,1.0997759813886772,28.0,1.0,1.1959276119040358,19.0,1.0,0.0,82.0,1.0,0.0,34.0,1.0,new_or_rank_fill,0.0
100840,SNT에너지,032901,032901,2019,3,2019-11-30,2019-11-30,2019-11-30,2020-02-29,0.1,3.9766418492514486,4.476641849251449,0.5,1.0,6587.0,2019-11-29,1,0,4.007710506897064,2.8,0.5952306559015786,0.7,0.2729186746797798,0.2766418492514488,1,0.15,1,0.05,-0.0628247520075581,0.2279048152331835,0.22582384763198893,00648721,3.9766418492514486,2.8,1.0,1.0,2.8,1.0,1.0,-0.790405283575568,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
068760,셀트리온제약,032102,032102,2019,3,2019-11-30,2019-11-30,2019-11-30,2020-02-29,0.1,3.353731285991923,3.353731285991923,0.0,2.0,27324.0,2019-11-29,1,0,1.6365168583249916,2.7548031009011176,0.16857214995936043,0.30797903375913793,0.5040094737172823,0.09094915133166749,1,0.15,1,0.05,0.04699510264975837,0.2279048152331835,0.22582384763198893,00541349,3.353731285991923,2.7548031009011176,8.0,1.0,1.2319161350365517,17.0,1.0,-0.25985471809047855,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,new_or_rank_fill,0.0
206650,유바이오로직스,032102,032102,2019,3,2019-11-30,2019-11-30,2019-11-30,2020-02-29,0.1,3.3537215358150605,3.3537215358150605,0.0,3.0,6562.0,2019-11-29,1,0,1.9872880977462923,2.8,0.5642523037413056,0.7,0.7992344332209493,-0.14627846418493934,0,0.0,0,0.0,-0.04621781544858483,0.2279048152331835,0.22582384763198893,00927558,3.3537215358150605,2.8,1.0,1.0,2.8,1.0,1.0,0.41793846909982674,45.0,1.0,0.0,73.0,1.0,0.0,75.0,1.0,new_or_rank_fill,0.0
006400,삼성SDI,032802,032802,2019,3,2019-11-30,2019-11-30,2019-11-30,2020-02-29,0.1,2.666089552349219,3.166089552349219,0.5,9.0,226156.0,2019-11-29,1,0,2.4827873054417116,2.8,-0.3359699899190043,-0.47908838750861443,0.43652284547753717,0.1451779398578341,1,0.15,1,0.05,0.29670004040766873,0.2279048152331835,0.22582384763198893,00126362,2.666089552349219,2.8,1.0,1.0,-1.9163535500344577,108.0,1.0,-0.41479411387952597,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,keep_current_top_n,1.0
