ticker,industry4,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,score,score_adj,rebalance_month_end,w,group_value,price_date,current_price
131970,739,0,0,3,2017,00563545,두산테스나,2017-11-30,0.6196336310575864,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2775908629424438,-0.9432089483305945,252.0,1.0,0.3301231319157081,0.2525836655902089,2.5930222619129455,7.0,1.0,0.25930222619129456,0,-0.30208272950583825,27.0,1.0,0.030208272950583828,0.6196336310575864,0.6196336310575864,2017-11-30,0.1,739,2017-11-30,7497
104830,20121,0,0,3,2017,00623661,원익머트리얼즈,2017-11-30,0.605408606439599,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1331586255468465,-1.3014440780223273,295.0,1.0,0.4555054273078145,0.15209672792860132,1.1969490618120076,32.0,1.0,0.11969490618120077,0,-0.30208272950583825,27.0,1.0,0.030208272950583828,0.605408606439599,0.605408606439599,2017-11-30,0.1,20121,2017-11-30,35900
031980,29271,0,0,3,2017,00208444,피에스케이홀딩스,2017-11-30,0.5969734330678955,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.21065880658118127,-1.1092204588041015,277.0,1.0,0.38822716058143547,0.19445097019412091,1.7853799953587624,18.0,1.0,0.17853799953587624,0,-0.30208272950583825,27.0,1.0,0.030208272950583828,0.5969734330678955,0.5969734330678955,2017-11-30,0.1,29271,2017-11-30,22927
001800,649,0,0,3,2017,00117577,오리온홀딩스,2017-11-30,0.5865091800816249,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.19217466915307346,-1.1550666458340884,284.0,1.0,0.4042733260419309,0.17536922888105286,1.5202758108911014,24.0,1.0,0.15202758108911016,0,-0.30208272950583825,27.0,1.0,0.030208272950583828,0.5865091800816249,0.5865091800816249,2017-11-30,0.1,649,2017-11-30,28850
214370,211,0,0,4,2017,00549891,케어젠,2018-03-31,0.7175888839402116,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06725000142285525,-1.4338349236731847,317.0,1.0,0.5018422232856146,0.2158423398953619,2.0782854592440385,11.0,1.0,0.20782854592440386,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.7175888839402116,0.7175888839402116,2018-03-31,0.1,211,2018-03-30,14576
082920,28201,0,0,4,2017,00154718,비츠로셀,2018-03-31,0.6258840218677693,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.20639501823876952,-1.0912674272582736,285.0,1.0,0.38194359954039575,0.23694016990261776,2.3602230759718026,1.0,1.0,0.23602230759718026,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.6258840218677693,0.6258840218677693,2018-03-31,0.1,28201,2018-03-30,7011
058470,2629,0,0,4,2017,00369657,리노공업,2018-03-31,0.6099542988770713,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07818627476125682,-1.4069104109355004,312.0,1.0,0.4924186438274251,0.14234951814480953,1.09617540319453,41.0,1.0,0.10961754031945302,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.6099542988770713,0.6099542988770713,2018-03-31,0.1,2629,2018-03-30,11733
237690,212,0,0,4,2017,00871833,에스티팜,2018-03-31,0.6061774278305538,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08309998975477258,-1.3948131107091326,309.0,1.0,0.48818458874819637,0.14269163606139415,1.1007472435216425,40.0,1.0,0.11007472435216425,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.6061774278305538,0.6061774278305538,2018-03-31,0.1,212,2018-03-30,44200
240810,292,0,0,4,2017,01135941,원익IPS,2018-03-31,0.5710762160454647,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.26752678226215415,-0.9407643346421473,261.0,1.0,0.3292675171247515,0.23534496814918754,2.3389058419051993,5.0,1.0,0.23389058419051995,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.5710762160454647,0.5710762160454647,2018-03-31,0.1,292,2018-03-30,33300
121600,2049,0,0,4,2017,00439965,나노신소재,2018-03-31,0.569960497379217,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07042962841272668,-1.4260068542073943,316.0,1.0,0.49910239897258796,0.10741997711235679,0.6293998367643577,77.0,1.0,0.06293998367643577,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.569960497379217,0.569960497379217,2018-03-31,0.1,2049,2018-03-30,17650
104830,20121,0,0,4,2017,00623661,원익머트리얼즈,2018-03-31,0.5575589583511639,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.14515733504728193,-1.242031287130531,303.0,1.0,0.4347109504956858,0.1463248343064777,1.149298931252848,38.0,1.0,0.11492989312528482,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.5575589583511639,0.5575589583511639,2018-03-31,0.1,20121,2018-03-30,28650
000660,2612,0,0,4,2017,00164779,SK하이닉스,2018-03-31,0.5496733449940018,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.29483920203262604,-0.8735226361903665,248.0,1.0,0.30573292266662827,0.23694016990261776,2.3602230759718026,1.0,1.0,0.23602230759718026,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.5496733449940018,0.5496733449940018,2018-03-31,0.1,2612,2018-03-30,81300
215600,70113,0,0,4,2017,00919966,신라젠,2018-03-31,0.5490634739218648,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1513840742395326,-1.2267013924298107,301.0,1.0,0.4293454873504337,0.14398259073726716,1.117998718412379,39.0,1.0,0.11179987184123791,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.5490634739218648,0.5490634739218648,2018-03-31,0.1,70113,2018-03-30,68597
263750,58211,0,0,4,2017,01152470,펄어비스,2018-03-31,0.5421217958123571,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07483059184527013,-1.4151719205575999,315.0,1.0,0.49531017219515994,0.08942562633116716,0.388935088870039,99.0,1.0,0.03889350888700391,0,-0.0791811473019324,3.0,1.0,0.007918114730193241,0.5421217958123571,0.5421217958123571,2018-03-31,0.1,58211,2018-03-30,45340
214370,211,0,0,1,2018,00549891,케어젠,2018-05-31,0.6781740901955724,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0787347604988184,-1.448892286323384,315.0,1.0,0.5071123002131843,0.16254531523268154,1.4194693993993217,27.0,1.0,0.14194693993993218,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.6781740901955724,0.6781740901955724,2018-05-31,0.1,211,2018-05-31,13808
131970,739,0,0,1,2018,00563545,두산테스나,2018-05-31,0.6358193472756222,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.28438415926053706,-0.9289264105987876,263.0,1.0,0.3251242437095756,0.2630649055848733,2.815802535235907,1.0,1.0,0.2815802535235907,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.6358193472756222,0.6358193472756222,2018-05-31,0.1,739,2018-05-31,11799
058470,2629,0,0,1,2018,00369657,리노공업,2018-05-31,0.6350703791566992,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.1414222213464421,-1.2903927202033123,305.0,1.0,0.4516374520711593,0.17145108135599693,1.5431807704308398,21.0,1.0,0.15431807704308398,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.6350703791566992,0.6350703791566992,2018-05-31,0.1,2629,2018-05-31,12514
000660,2612,0,0,1,2018,00164779,SK하이닉스,2018-05-31,0.6216524150317193,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3003930180517668,-0.8884494613304939,250.0,1.0,0.31095731146567285,0.2630649055848733,2.815802535235907,1.0,1.0,0.2815802535235907,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.6216524150317193,0.6216524150317193,2018-05-31,0.1,2612,2018-05-31,93400
104830,20121,0,0,1,2018,00623661,원익머트리얼즈,2018-05-31,0.609025283225721,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.12516833971119984,-1.3314891875369474,307.0,1.0,0.4660212156379316,0.14234704958291014,1.1388921754533357,35.0,1.0,0.11388921754533357,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.609025283225721,0.609025283225721,2018-05-31,0.1,20121,2018-05-31,31350
237690,212,0,0,1,2018,00871833,에스티팜,2018-05-31,0.6021624126584867,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.09396801426948588,-1.4103763840902939,313.0,1.0,0.4936317344316028,0.11753025703051043,0.7941582818442801,53.0,1.0,0.07941582818442801,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.6021624126584867,0.6021624126584867,2018-05-31,0.1,212,2018-05-31,35600
053610,29271,0,0,1,2018,00325112,프로텍,2018-05-31,0.557813899150444,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.16445038424789452,-1.2321680963460055,302.0,1.0,0.4312588337211019,0.13050569943347887,0.9744021538688628,45.0,1.0,0.09744021538688628,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.557813899150444,0.557813899150444,2018-05-31,0.1,29271,2018-05-31,19868
030190,63991,0,0,1,2018,00158325,NICE평가정보,2018-05-31,0.5566581840670937,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2976773204846836,-0.8953158566235223,253.0,1.0,0.3133605498182328,0.21454664133499599,2.1418278420640497,9.0,1.0,0.214182784206405,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.5566581840670937,0.5566581840670937,2018-05-31,0.1,63991,2018-05-31,12200
012750,75320,0,0,1,2018,00158501,에스원,2018-05-31,0.539088137435742,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2471337899349441,-1.0231105950606587,282.0,1.0,0.3580887082712305,0.16969924858868154,1.5188457912205566,23.0,1.0,0.15188457912205566,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.539088137435742,0.539088137435742,2018-05-31,0.1,75320,2018-05-31,88400
036570,582,0,0,1,2018,00261443,엔씨소프트,2018-05-31,0.5314057855571473,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.3147310047271692,-0.8521971608487335,248.0,1.0,0.2982690062970567,0.2072320188077058,2.0402192921763476,12.0,1.0,0.20402192921763476,0,-0.2911485004245583,26.0,1.0,0.02911485004245583,0.5314057855571473,0.5314057855571473,2018-05-31,0.1,582,2018-05-31,353000
214370,211,0,0,2,2018,00549891,케어젠,2018-08-31,0.6639651125903144,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06409696840199669,-1.4495081737272493,319.0,1.0,0.5073278608045372,0.1524748732545187,1.3026477128310854,29.0,1.0,0.13026477128310854,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.6639651125903144,0.6639651125903144,2018-08-31,0.1,211,2018-08-31,13408
000660,2612,0,0,2,2018,00164779,SK하이닉스,2018-08-31,0.6343537367833386,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.266995978695486,-0.9462043310274345,262.0,1.0,0.3311715158596021,0.260451983558478,2.7680974042106783,1.0,1.0,0.2768097404210678,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.6343537367833386,0.6343537367833386,2018-08-31,0.1,2612,2018-08-31,83000
036570,582,0,0,2,2018,00261443,엔씨소프트,2018-08-31,0.6322237628306743,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2111935601040466,-1.0846257637805554,291.0,1.0,0.37961901732319436,0.22318554122311757,2.262322650048112,6.0,1.0,0.2262322650048112,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.6322237628306743,0.6322237628306743,2018-08-31,0.1,582,2018-08-31,387500
104830,20121,0,0,2,2018,00623661,원익머트리얼즈,2018-08-31,0.6000161961166272,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.12237149675434619,-1.3049545161769642,314.0,1.0,0.45673408066193744,0.1426345557244867,1.1690963495202094,39.0,1.0,0.11690963495202095,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.6000161961166272,0.6000161961166272,2018-08-31,0.1,20121,2018-08-31,30850
237690,212,0,0,2,2018,00871833,에스티팜,2018-08-31,0.5943205472586564,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06409696840199669,-1.4495081737272493,319.0,1.0,0.5073278608045372,0.10115943774606188,0.6062020595145047,76.0,1.0,0.06062020595145047,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.5943205472586564,0.5943205472586564,2018-08-31,0.1,212,2018-08-31,34800
131970,739,0,0,2,2018,00563545,두산테스나,2018-08-31,0.584487505752877,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.32443250717426364,-0.8037293852261157,238.0,1.0,0.28130528482914047,0.260451983558478,2.7680974042106783,1.0,1.0,0.2768097404210678,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.584487505752877,0.584487505752877,2018-08-31,0.1,739,2018-08-31,14768
058470,2629,0,0,2,2018,00369657,리노공업,2018-08-31,0.5837069543483778,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.09887414644925414,-1.3632411814727188,316.0,1.0,0.47713441351545155,0.11558624549273792,0.8020006033025755,57.0,1.0,0.08020006033025756,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.5837069543483778,0.5837069543483778,2018-08-31,0.1,2629,2018-08-31,12294
012750,75320,0,0,2,2018,00158501,에스원,2018-08-31,0.5713185166231657,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.21291695491565515,-1.0803507738241391,290.0,1.0,0.3781227708384487,0.17941186442037677,1.668232652820483,18.0,1.0,0.1668232652820483,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.5713185166231657,0.5713185166231657,2018-08-31,0.1,75320,2018-08-31,85700
121600,2049,0,0,2,2018,00439965,나노신소재,2018-08-31,0.5525057873464242,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07203937745559097,-1.4298065251524947,318.0,1.0,0.5004322838033731,0.0754303220548711,0.25701023040382315,115.0,1.0,0.025701023040382315,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.5525057873464242,0.5525057873464242,2018-08-31,0.1,2049,2018-08-31,17400
213420,262,0,0,2,2018,01061558,덕산네오룩스,2018-08-31,0.546451168964258,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.12454838126499383,-1.299554616306887,311.0,1.0,0.4548441157074104,0.10455939064906523,0.6523457275417895,70.0,1.0,0.06523457275417896,0,-0.26372480502668744,22.0,1.0,0.026372480502668744,0.546451168964258,0.546451168964258,2018-08-31,0.1,262,2018-08-31,17300
042700,29271,0,0,3,2018,00161383,한미반도체,2018-11-30,0.6910812867967313,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.17429709132206447,-1.1534226314195308,297.0,1.0,0.40369792099683577,0.2694688057142922,2.6312771075818815,1.0,1.0,0.26312771075818814,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.6910812867967313,0.6910812867967313,2018-11-30,0.1,29271,2018-11-30,4110
058470,2629,0,0,3,2018,00369657,리노공업,2018-11-30,0.6434615585442394,2.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0995712999219314,-1.336798864349491,318.0,1.0,0.4678796025223218,0.17597309961487645,1.5132630098021016,15.0,1.0,0.15132630098021016,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.6434615585442394,0.6434615585442394,2018-11-30,0.1,2629,2018-11-30,10071
000660,2612,0,0,3,2018,00164779,SK하이닉스,2018-11-30,0.6027465881855262,3.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2771438866213337,-0.9010377782446588,258.0,1.0,0.3153632223856306,0.2694688057142922,2.6312771075818815,1.0,1.0,0.26312771075818814,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.6027465881855262,0.6027465881855262,2018-11-30,0.1,2612,2018-11-30,69600
131970,739,0,0,3,2018,00563545,두산테스나,2018-11-30,0.5843837317940381,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2985234912625125,-0.8485724742689786,251.0,1.0,0.2970003659941425,0.2694688057142922,2.6312771075818815,1.0,1.0,0.26312771075818814,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5843837317940381,0.5843837317940381,2018-11-30,0.1,739,2018-11-30,11271
035900,59201,0,0,3,2018,00258689,JYP Ent.,2018-11-30,0.5690530696308334,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.21946790926778872,-1.0425739635359388,284.0,1.0,0.3649008872375786,0.19986540556444302,1.7989652735154729,10.0,1.0,0.1798965273515473,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5690530696308334,0.5690530696308334,2018-11-30,0.1,59201,2018-11-30,32400
010130,24213,0,0,3,2018,00102858,고려아연,2018-11-30,0.5586595153477991,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.10524898810931137,-1.32286588281735,317.0,1.0,0.46300305898607247,0.1091341300444758,0.7140080132001924,61.0,1.0,0.07140080132001923,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5586595153477991,0.5586595153477991,2018-11-30,0.1,24213,2018-11-30,425500
140860,27219,0,0,3,2018,00244747,파크시스템스,2018-11-30,0.5555171829572444,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.14550616701257718,-1.2240752286489796,308.0,1.0,0.4284263300271428,0.1354216438495849,1.0283519788839408,36.0,1.0,0.10283519788839408,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5555171829572444,0.5555171829572444,2018-11-30,0.1,27219,2018-11-30,37850
104830,20121,0,0,3,2018,00623661,원익머트리얼즈,2018-11-30,0.5536373425478804,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.135196451102139,-1.2493751529563835,311.0,1.0,0.4372813035347342,0.12644448507310171,0.9210038397143879,39.0,1.0,0.0921003839714388,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5536373425478804,0.5536373425478804,2018-11-30,0.1,20121,2018-11-30,24850
012750,75320,0,0,3,2018,00158501,에스원,2018-11-30,0.5433888220713186,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.2146651621602905,-1.0543598497177573,287.0,1.0,0.369025947401215,0.17495362345615154,1.5010721962839613,16.0,1.0,0.15010721962839613,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5433888220713186,0.5433888220713186,2018-11-30,0.1,75320,2018-11-30,96300
082920,28201,0,0,3,2018,00154718,비츠로셀,2018-11-30,0.5414294110208813,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.24375040347491497,-0.9829850019416363,274.0,1.0,0.3440447506795727,0.1942059576733422,1.731290052996011,12.0,1.0,0.1731290052996011,0,-0.24255655041707472,19.0,1.0,0.024255655041707472,0.5414294110208813,0.5414294110208813,2018-11-30,0.1,28201,2018-11-30,5563
082920,28201,0,0,4,2018,00154718,비츠로셀,2019-03-31,9.33438881404987,1.0,42.122300940614345,7.319879333722766,1.0,1.0,7.319879333722766,2.9238518328777388,6.152676789192154,1.0,1.0,1.5381691972980385,0.1880581899062439,-1.1177727974894054,297.0,1.0,0.3912204791212919,0.1176271186771346,0.7736992638046998,60.0,1.0,0.07736992638046998,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,9.33438881404987,9.33438881404987,2019-03-31,0.1,28201,2019-03-29,5223
001800,649,0,0,4,2018,00117577,오리온홀딩스,2019-03-31,9.18105939729825,2.0,42.122300940614345,7.319879333722766,1.0,1.0,7.319879333722766,2.9238518328777388,6.152676789192154,1.0,1.0,1.5381691972980385,0.31255831132807604,-0.8036216242265958,250.0,1.0,0.2812675684793085,0.08072418457070779,0.33993420270835745,113.0,1.0,0.033993420270835746,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,9.18105939729825,9.18105939729825,2019-03-31,0.1,649,2019-03-29,18550
009150,2622,0,0,4,2018,00126371,삼성전기,2019-03-31,7.597307020743037,3.0,42.122300940614345,7.319879333722766,1.0,1.0,7.319879333722766,0.0645739103700409,0.21757959142276462,72.0,1.0,0.054394897855691154,0.5582914332015914,-0.1835632044878931,171.0,1.0,0.06424712157076258,0.18029898317973325,1.5103579006651502,22.0,1.0,0.15103579006651502,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,7.597307020743037,7.597307020743037,2019-03-31,0.1,2622,2019-03-29,104500
041960,21230,1,0,4,2018,00187415,코미팜,2019-03-31,7.457690713272616,4.0,41.69644646613936,7.2456694213056725,4.0,1.0,7.2456694213056725,-0.01850420538479347,0.0451316149140554,123.0,1.0,0.01128290372851385,0.35612133813240393,-0.693699032785179,233.0,1.0,0.24279466147481263,-0.014422174711247826,-0.7784366625460795,283.0,0.6,-0.04670619975276477,0,-0.07749877527302601,3.0,0.6,0.00464992651638156,7.457690713272616,7.457690713272616,2019-03-31,0.1,21230,2019-03-29,19009
003850,212,0,0,4,2018,00123143,보령,2019-03-31,4.392574999209004,5.0,24.41793746096023,4.234695680679537,5.0,1.0,4.234695680679537,0.05594413387435626,0.19966648060071715,74.0,1.0,0.04991662015017929,0.5637083226183878,-0.16989476668809608,170.0,1.0,0.05946316834083362,0.0864721070184467,0.4074965251115046,101.0,1.0,0.04074965251115046,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,4.392574999209004,4.392574999209004,2019-03-31,0.1,212,2019-03-29,9023
089010,204,0,0,4,2018,00371485,켐트로닉스,2019-03-31,2.418794339102913,6.0,16.525543838511645,2.8593576847474345,6.0,1.0,2.8593576847474345,-0.037290417661545616,0.006136456394220268,195.0,1.0,0.001534114098555067,1.0786018924244118,1.1293362478101265,41.0,1.0,-0.3952676867335443,0.005369885924386917,-0.5457965053683476,264.0,1.0,-0.05457965053683476,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,2.418794339102913,2.418794339102913,2019-03-31,0.1,204,2019-03-29,7450
005090,351,0,0,4,2018,00125150,SGC에너지,2019-03-31,2.141281278714368,7.0,13.560659185621018,2.3426933226104447,7.0,1.0,2.3426933226104447,0.00817249960274924,0.10050532859573377,99.0,1.0,0.025126332148933443,0.8719465523666715,0.6078828002251381,84.0,1.0,-0.21275898007879832,0.03348777728104724,-0.21529273493514514,212.0,1.0,-0.021529273493514516,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,2.141281278714368,2.141281278714368,2019-03-31,0.1,351,2019-03-29,39000
131970,739,0,0,4,2018,00563545,두산테스나,2019-03-31,2.0111948102202764,8.0,8.897049009572921,1.5300070096659288,8.0,1.0,1.5300070096659288,-0.17528585454153256,-0.28030520927396485,270.0,1.0,-0.07007630231849121,0.31508420473873594,-0.7972480370410298,248.0,1.0,0.2790368129643604,0.27681041502772796,2.64477412381176,1.0,1.0,0.264477412381176,0,-0.07749877527302601,3.0,1.0,0.007749877527302601,2.0111948102202764,2.0111948102202764,2019-03-31,0.1,739,2019-03-29,16454
014620,24133,1,0,4,2018,00132318,성광벤드,2019-03-31,1.8641112960382484,9.0,7.219871052503543,1.2377399636158795,10.0,1.0,1.2377399636158795,0.44804120851335905,1.0135552707126392,20.0,1.0,0.2533888176781598,0.13640067085902516,-1.2481202223047192,313.0,1.0,0.4368420778066517,-0.0453377339973719,-1.1418248263137343,302.0,0.6,-0.06850948957882405,0,-0.07749877527302601,3.0,0.6,0.00464992651638156,1.8641112960382484,1.8641112960382484,2019-03-31,0.1,24133,2019-03-29,11000
140410,70113,1,0,4,2018,00808022,메지온,2019-03-31,1.3709526490151962,10.0,-1.0317089727936035,-0.20019028646516676,281.0,1.0,-0.20019028646516676,2.7788024326627565,5.851592979892831,4.0,1.0,1.4628982449732078,0.2696464559876485,-0.9119011146248702,267.0,1.0,0.31916539011870454,-0.2538602699054507,-3.5928437687988475,331.0,0.6,-0.21557062612793088,0,-0.07749877527302601,3.0,0.6,0.00464992651638156,1.3709526490151962,1.3709526490151962,2019-03-31,0.1,70113,2019-03-29,46197
200710,2611,1,0,1,2019,00657002,에이디테크놀로지,2019-05-31,5.824535852997016,1.0,17.778413347640374,4.673583436548061,4.0,1.0,4.673583436548061,1.3622811305286717,4.007077103471438,4.0,1.0,1.0017692758678596,0.42958202844907506,-0.5753510716117906,225.0,1.0,0.20137287506412668,-0.03176632880417348,-1.1085154325366213,305.0,0.6,-0.06651092595219728,0,-0.23868652448610703,19.0,0.6,0.014321191469166421,5.824535852997016,5.824535852997016,2019-05-31,0.1,2611,2019-05-31,11877
075580,31114,0,0,1,2019,00415628,세진중공업,2019-05-31,4.9562348676441506,2.0,18.07830482211624,4.751444200399394,1.0,1.0,4.751444200399394,0.6346110231581072,1.930295261953808,11.0,1.0,0.482573815488452,0.9483672835287458,0.679864485176173,71.0,1.0,-0.23795256981166055,0.004790686105863091,-0.6369923088064626,268.0,1.0,-0.06369923088064626,0,-0.23868652448610703,19.0,1.0,0.023868652448610705,4.9562348676441506,4.9562348676441506,2019-05-31,0.1,31114,2019-05-31,3341
131290,27212,0,0,1,2019,00372226,티에스이,2019-05-31,4.843098018955662,3.0,18.07830482211624,4.751444200399394,1.0,1.0,4.751444200399394,-0.548011543643216,-1.4449279981810497,313.0,1.0,-0.3612319995452624,0.23343086870361535,-1.0499443349779416,291.0,1.0,0.36748051724227954,0.10188560417276794,0.6153664841063969,68.0,1.0,0.061536648410639695,0,-0.23868652448610703,19.0,1.0,0.023868652448610705,4.843098018955662,4.843098018955662,2019-05-31,0.1,27212,2019-05-31,8220
003620,301,0,0,1,2019,00138242,KG모빌리티,2019-05-31,4.493664474463788,4.0,18.07830482211624,4.751444200399394,1.0,1.0,4.751444200399394,0.11430431414290021,0.4453317951883598,56.0,1.0,0.11133294879708995,1.2391505123356936,1.3834227086948077,33.0,1.0,-0.48419794804318267,0.12489637799963617,0.9121662086187569,48.0,1.0,0.0912166208618757,0,-0.23868652448610703,19.0,1.0,0.023868652448610705,4.493664474463788,4.493664474463788,2019-05-31,0.1,301,2019-05-31,20591
003570,303,0,0,1,2019,00134477,SNT다이내믹스,2019-05-31,3.8959926986326274,5.0,13.330746346861847,3.5188365380501034,5.0,1.0,3.5188365380501034,0.11410398879164518,0.44476006350985864,57.0,1.0,0.11119001587746466,0.31406129791905135,-0.8548567373434189,262.0,1.0,0.2991998580701966,0.009905211406388923,-0.5710236581374835,260.0,1.0,-0.05710236581374835,0,-0.23868652448610703,19.0,1.0,0.023868652448610705,3.8959926986326274,3.8959926986326274,2019-05-31,0.1,303,2019-05-31,6950
