ticker,year,quarter,quarter_key,name,corp_code,fs_div,fs_div_used,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,OpMargin_ttm,OpIncome_to_Assets_ttm,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,industry4,rebalance_month,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CAPEX_ttm_yoy__raw,CAPEX_ttm_yoy__z,CAPEX_ttm_yoy__rank,CAPEX_ttm_yoy__mult,CAPEX_ttm_yoy__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,selected_topk
012330,2025,4,202504,현대모비스,00164788,CFS,,70400532000000.0,49212795000000.0,21187737000000.0,0.43053309611860086,0.3580471692897476,46086195000000.0,0.06594184500693845,0.10567455092541322,2577157000000.0,0.19042773338260433,-0.15835575101315014,2734236000000.0,-0.12892681832778574,-0.42322550593901387,737917000000.0,-0.17592423010604752,-0.18324984184862525,440593000000.0,-0.248689961172035,-0.14667542638624398,70400532000000.0,0.010481696359908189,0.006258376002044984,0.05592036834457694,0.03660706711704963,0,0,737917000000.0,0.010481696359908189,303,2026-03-31,True,passed,303,0,0,4,2025,00164788,0.3918967934351194,0.3918967934351194,29.0,-0.15835575101315014,-0.15402406883188421,59.0,1.0,-0.15402406883188421,0.3580471692897476,-0.7579692874312037,65.0,1.0,0.6063754299449631,0.010481696359908189,-0.23036984160335264,56.0,1.0,-0.05759246040083816,-0.248689961172035,0.019080715180808342,60.0,1.0,-0.0028621072771212513,0,0.0,1.0,1.0,-0.0,0
022100,2025,4,202504,포스코DX,00155212,CFS,,834391536739.0,572559763845.0,261831772894.0,0.4573003368865465,0.37658563972920645,830451826757.0,-0.28082918088520936,-0.30151021193265504,38729324411.0,-0.5316664490992036,-0.5867073464063641,35119861366.0,-0.47524630285495784,-0.4916394481131543,13274154483.0,0.4199578266864692,1.8899567000907327,2961912928.0,0.6623666900081522,1.2210267083124458,834391536739.0,0.015908783704684425,0.003549787836506418,0.04663644917519419,0.04641624789527874,0,1,13274154483.0,0.015908783704684425,72129,2026-03-31,True,passed,72129,1,0,4,2025,00155212,0.3891485146334353,0.3891485146334353,30.0,-0.5867073464063641,-0.15818535029449637,74.0,1.0,-0.15818535029449637,0.37658563972920645,-0.7276939621251348,63.0,1.0,0.5821551697001078,0.015908783704684425,-0.05205957685379467,49.0,0.6,-0.0078089365280692,0.6623666900081522,0.18008245496071318,20.0,1.0,-0.027012368244106976,0,0.0,1.0,0.6,-0.0,0
009150,2025,4,202504,삼성전기,00126371,CFS,,14595895255468.0,9797343882863.0,4798551372605.0,0.489780845704352,0.3986290257196428,8425423481425.0,0.09723382400192215,-0.07536700205641567,653053905842.0,0.28017045451511824,0.16006440858457638,506137732875.0,-0.12585666212809365,-1.1533640327395378,294405983022.0,0.11404029610156474,-0.38641911855248723,569769657966.0,2.402918989436156,2.785383842539142,14595895255468.0,0.020170464220871133,0.0390362939712485,0.07750992069202774,0.044742298736170305,0,0,294405983022.0,0.020170464220871133,2622,2026-03-31,True,passed,2622,0,0,4,2025,00126371,0.35126431339459685,0.35126431339459685,31.0,0.16006440858457638,-0.15093073167216223,35.0,1.0,-0.15093073167216223,0.3986290257196428,-0.691694731018818,59.0,1.0,0.5533557848150544,0.020170464220871133,0.08796053574872624,38.0,1.0,0.02199013393718156,2.402918989436156,0.487672491236513,5.0,1.0,-0.07315087368547694,0,0.0,1.0,1.0,-0.0,0
302440,2025,4,202504,SK바이오사이언스,01319899,CFS,,2955743509068.0,2037454202719.0,918289306349.0,0.45070426865228924,0.3720491410360144,500603550983.0,1.4313260040923086,0.9358406316747347,-104130697214.0,0.05376579672839199,-0.3012909048514487,-77255838835.0,1.7789985672879256,1.71281667261069,23664742479.0,-2.827794179495715,-1.6171450245638492,58439475841.0,0.19180142378808318,-2.4810191117278615,2955743509068.0,0.008006358605338501,0.019771497649140414,-0.20801030478015162,-0.03522995039810958,0,0,23664742479.0,0.008006358605338501,211,2026-03-31,True,passed,211,0,0,4,2025,01319899,0.34020612903036773,0.34020612903036773,32.0,-0.3012909048514487,-0.15541263236805344,65.0,1.0,-0.15541263236805344,0.3720491410360144,-0.7351025546589941,64.0,1.0,0.5880820437271953,0.008006358605338501,-0.3116985732639439,61.0,1.0,-0.07792464331598598,0.19180142378808318,0.09692426008525405,33.0,1.0,-0.014538639012788106,0,0.0,1.0,1.0,-0.0,0
100840,2025,4,202504,SNT에너지,00648721,CFS,,589839322838.0,364744033303.0,225095289535.0,0.6171322050058292,0.48065433668749946,457820946881.0,1.0383075257842291,1.0852600533981915,86996847532.0,4.0971468639461195,4.084069368219204,59509513638.0,0.6099153561241448,-0.9211218438705138,11320364085.0,0.048677353557393666,0.513187619378723,1173402894.0,0.1889469377745545,-0.3462074216847011,589839322838.0,0.01919228448610767,0.001989360235180991,0.19002373771817135,0.1474924511872427,0,0,11320364085.0,0.01919228448610767,29176,2026-03-31,True,passed,29176,0,0,4,2025,00648721,0.3328728800486281,0.3328728800486281,33.0,4.084069368219204,-0.11281043686449062,12.0,1.0,-0.11281043686449062,0.48065433668749946,-0.557738535388052,57.0,1.0,0.4461908283104416,0.01919228448610767,0.05582184396109347,41.0,1.0,0.013955460990273368,0.1889469377745545,0.09641981591730886,34.0,1.0,-0.014462972387596328,0,0.0,1.0,1.0,-0.0,0
036530,2025,4,202504,SNT홀딩스,00225159,CFS,,3262277587123.0,2393211855066.0,869065732057.0,0.36313781841642806,0.30978926162797615,1718781214926.0,0.24177124929340033,0.2601404063755284,234764972799.0,0.2590738405705222,-0.16776302366893558,155654886689.0,-0.22501684215219697,-0.9995689137672497,88913144.0,-0.9987356627269777,-0.6365292966572398,9344419120.0,1.341280137601125,-0.4455009355716668,3262277587123.0,2.7254928995301235e-05,0.002864385040955646,0.1365880489967465,0.07196351828724638,0,0,88913144.0,2.7254928995301235e-05,64992,2026-03-31,True,passed,64992,0,0,4,2025,00225159,0.32683506755733216,0.32683506755733216,34.0,-0.16776302366893558,-0.15411545709735883,60.0,1.0,-0.15411545709735883,0.30978926162797615,-0.8367796649012132,72.0,1.0,0.6694237319209706,2.7254928995301235e-05,-0.5738568910883991,72.0,1.0,-0.14346422277209978,1.341280137601125,0.3000598966278653,15.0,1.0,-0.045008984494179796,0,0.0,1.0,1.0,-0.0,0
028260,2025,4,202504,삼성물산,00149655,CFS,,86532745699428.0,57496949405446.0,29035796293982.0,0.5049971623578309,0.4087910127225372,30591290032065.0,-0.03780917521484839,-0.06590599471455838,2299317999906.0,0.02317104736194131,-0.0785271399169889,3022056973447.0,0.3662211500641357,0.2700523543724891,114829585036.0,-0.9202374174128498,-0.9831919852068207,698557819650.0,0.03614766385079604,0.7590587450542008,86532745699428.0,0.0013270072977328287,0.008072756896868207,0.07516250532409435,0.026571651937322024,0,0,114829585036.0,0.0013270072977328287,467,2026-03-31,True,passed,467,0,0,4,2025,00149655,0.2436299663401754,0.2436299663401754,35.0,-0.0785271399169889,-0.1532485626283049,52.0,1.0,-0.1532485626283049,0.4087910127225372,-0.6750991082422038,58.0,1.0,0.540079286593763,0.0013270072977328287,-0.5311527342810594,71.0,1.0,-0.13278818357026484,0.03614766385079604,0.06941716036678611,39.0,1.0,-0.010412574055017916,0,0.0,1.0,1.0,-0.0,0
005490,2025,4,202504,POSCO홀딩스,00155319,CFS,,105192437963565.0,62377691037383.0,42814746926182.0,0.6863791559793884,0.5225837192193716,51833844855646.0,-0.046589668205502366,0.018733146213553264,1188296676868.0,-0.16925955798293746,0.21820078957717237,117489912012.0,-0.739352097847044,-0.08733668461180044,1915391005581.0,-0.1486458936379278,-0.34022556389854053,1788687635633.0,-0.1927548467699003,-0.11586084779271122,105192437963565.0,0.01820844770461946,0.017003956465506953,0.022925111578686312,0.01129640780147699,0,0,1915391005581.0,0.01820844770461946,2411,2026-03-31,True,passed,2411,0,0,4,2025,00155319,0.2425741890183984,0.2425741890183984,36.0,0.21820078957717237,-0.15036595767078195,32.0,1.0,-0.15036595767078195,0.5225837192193716,-0.48926332325118227,55.0,1.0,0.3914106586009458,0.01820844770461946,0.023497286453027667,43.0,1.0,0.005874321613256917,-0.1927548467699003,0.028965556833482453,58.0,1.0,-0.004344833525022368,0,0.0,1.0,1.0,-0.0,0
004800,2025,4,202504,효성,00117188,CFS,,5387103885233.0,2857192993387.0,2529910891846.0,0.8854532744905586,0.6341682559138802,1819536924777.0,0.07343524057604678,0.42932316665066395,271167977457.0,0.5611540447740866,-1.9101592665339469,337122709879.0,1.3302482233957749,11.418961572915304,333713404397.0,0.32655989303555844,0.04838487230609689,121267877277.0,7.518822941606619,7.812126921834892,5387103885233.0,0.061946717848112634,0.022510773851868088,0.14903131327781874,0.05033650422081504,0,0,333713404397.0,0.061946717848112634,649,2026-03-31,True,passed,649,0,0,4,2025,00117188,0.2309578783635945,0.2309578783635945,37.0,-1.9101592665339469,-0.1710422090084925,81.0,1.0,-0.1710422090084925,0.6341682559138802,-0.30703371813971325,50.0,1.0,0.24562697451177062,0.061946717848112634,1.4605448284427014,6.0,1.0,0.36513620711067535,7.518822941606619,1.39175396166906,1.0,1.0,-0.208763094250359,0,0.0,1.0,1.0,-0.0,0
051910,2025,4,202504,LG화학,00356361,CFS,,101061661000000.0,47105545000000.0,53956116000000.0,1.1454302460570194,0.763340113178682,34735997000000.0,-0.041652078731753805,0.09029040503406671,501185000000.0,0.19774066656788758,0.9469919114967873,-1424347000000.0,1.8617263015773835,,2543234000000.0,-0.3982949394233627,-0.639168524629803,24671552000000.0,-7.237755540368786,-7.29501837377759,101061661000000.0,0.025165171191872653,0.24412375331927308,0.014428404055884735,0.004959200106556729,0,0,2543234000000.0,0.025165171191872653,20111,2026-03-31,True,passed,20111,0,0,4,2025,00356361,0.17899967266436567,0.17899967266436567,38.0,0.9469919114967873,-0.14328601442234726,16.0,1.0,-0.14328601442234726,0.763340113178682,-0.09608211823009677,42.0,1.0,0.07686569458407742,0.025165171191872653,0.25206467960463547,29.0,1.0,0.06301616990115887,-7.237755540368786,-1.2160254840098443,88.0,1.0,0.18240382260147664,0,0.0,1.0,1.0,-0.0,0
000270,2025,4,202504,기아,00106641,CFS,,98979055000000.0,61190464000000.0,37788591000000.0,0.6175568631086046,0.48091690171076623,85454882000000.0,0.05592573726003236,-0.033834230512894914,7615897000000.0,-0.22174466237455492,-0.3410526487624024,6131714000000.0,-0.1832104894944674,-0.32814067812882197,424492000000.0,-0.8342506014141873,-8.723132934347221,1624157000000.0,-0.06886681037448117,-0.45765130944134236,98979055000000.0,0.004288705322555363,0.01640909786418955,0.08912184794778606,0.07694453134554578,0,0,424492000000.0,0.004288705322555363,30121,2026-03-31,True,passed,30121,0,0,4,2025,00106641,0.17395894876788423,0.17395894876788423,39.0,-0.3410526487624024,-0.15579890338848912,66.0,1.0,-0.15579890338848912,0.48091690171076623,-0.5573097383349533,56.0,1.0,0.4458477906679627,0.004288705322555363,-0.4338443393051309,67.0,1.0,-0.10846108482628272,-0.06886681037448117,0.05085902456871084,51.0,1.0,-0.007628853685306625,0,0.0,1.0,1.0,-0.0,0
039440,2025,4,202504,에스티아이,00298340,CFS,,366268498846.0,286972864255.0,79295634591.0,0.27631753544662335,0.24397900619491372,257802669755.0,-0.0537549256290466,-0.1321919490215533,17434729372.0,-0.30031276475195423,-0.4056599263045656,12915062105.0,-0.505612248999752,-0.6843235364064847,-12700876497.0,3.7604023693874034,4.496262040377349,3381421860.0,-0.08229910885987257,-0.4862863729968978,366268498846.0,-0.03467640962031018,0.009232084852106654,0.0676281955829585,0.04760095238037532,0,0,-12700876497.0,-0.03467640962031018,29271,2026-03-31,True,passed,29271,0,0,4,2025,00298340,0.16318786869258056,0.16318786869258056,40.0,-0.4056599263045656,-0.15642653981911628,69.0,1.0,-0.15642653981911628,0.24397900619491372,-0.9442549228097946,77.0,1.0,0.7554039382478357,-0.03467640962031018,-1.714066955981255,85.0,1.0,-0.42851673899531373,-0.08229910885987257,0.04848527160550101,53.0,1.0,-0.007272790740825151,0,0.0,1.0,1.0,-0.0,0
003160,2025,4,202504,디아이,00118275,CFS,,373777690545.0,185897332896.0,187880357649.0,1.0106673114783706,0.69846666273297,323229794794.0,1.0241160408811925,1.0060865265924501,26502982822.0,4.4754809883899425,4.093940747094373,5852400180.0,0.10315837070580014,-2.0538055954519088,12008824866.0,11.940318808157986,12.905032547277534,1555390499.0,0.290005370872386,-5.753903302025839,373777690545.0,0.03212825476151372,0.0041612716284166315,0.081994244493738,0.07090573753440547,0,0,12008824866.0,0.03212825476151372,27212,2026-03-31,True,passed,27212,0,0,4,2025,00118275,0.15197587106555427,0.15197587106555427,41.0,4.093940747094373,-0.1127145399742597,11.0,1.0,-0.1127145399742597,0.69846666273297,-0.2020274723727228,46.0,1.0,0.16162197789817825,0.03212825476151372,0.4808410371421772,21.0,1.0,0.1202102592855443,0.290005370872386,0.11427884095939049,30.0,1.0,-0.01714182614390857,0,0.0,1.0,1.0,-0.0,0
032640,2025,4,202504,LG유플러스,00231363,CFS,,19681792000000.0,9067527000000.0,10614265000000.0,1.1705799166630548,0.7749943745512666,11440907000000.0,0.05700735236306942,0.05401260156316101,730461000000.0,0.18369188985973195,0.35399565271146993,460119000000.0,1.5602704281779483,2.1807862049154165,902034000000.0,0.2175350838002399,0.050545771280058105,578964000000.0,0.014706268961202085,0.2816168820435996,19681792000000.0,0.045830887756562,0.02941622388855649,0.06384642406410611,0.037113541287297415,0,0,902034000000.0,0.045830887756562,61220,2026-03-31,True,passed,61220,0,0,4,2025,00231363,0.13551094480471193,0.13551094480471193,42.0,0.35399565271146993,-0.14904675948696294,25.0,1.0,-0.14904675948696294,0.7749943745512666,-0.07704945016779831,38.0,1.0,0.06163956013423865,0.045830887756562,0.9310494015726611,11.0,1.0,0.23276235039316528,0.014706268961202085,0.06562804157152709,40.0,1.0,-0.009844206235729062,0,0.0,1.0,1.0,-0.0,0
011070,2025,4,202504,LG이노텍,00105961,CFS,,11930883000000.0,5763054000000.0,6167829000000.0,1.070236197682687,0.7276627059284975,16527172000000.0,0.06519050128334558,0.08576989765468035,461258000000.0,-0.19866646514237862,-0.08779048358082209,212873000000.0,-0.38167743809454646,-0.171113248701392,443986000000.0,-0.5821811584110338,-0.5345742228660032,200580000000.0,0.19411337468893985,0.8173935803607459,11930883000000.0,0.03721317190018543,0.01681183194906865,0.027909069984870975,0.038660843459784155,0,0,443986000000.0,0.03721317190018543,262,2026-03-31,True,passed,262,0,0,4,2025,00105961,0.11751653932518175,0.11751653932518175,43.0,-0.08779048358082209,-0.153338552675464,54.0,1.0,-0.153338552675464,0.7276627059284975,-0.15434717920715374,43.0,1.0,0.123477743365723,0.03721317190018543,0.6479090910770086,18.0,1.0,0.16197727276925214,0.19411337468893985,0.09733282756219576,32.0,1.0,-0.014599924134329364,0,0.0,1.0,1.0,-0.0,0
280360,2025,4,202504,롯데웰푸드,01258507,CFS,,4574000252553.0,2286729525823.0,2287270726730.0,1.0002366702755565,0.6932655086966735,3059170511993.0,0.03148891082752758,0.03621179842649125,40256442100.0,-0.5033610687002736,-0.34432999161044786,21446940178.0,-0.401097495332994,10.696543704703283,135439596819.0,1.1064348444341516,1.580865622770995,86826641648.0,0.010720740728022315,0.3269283223741315,4574000252553.0,0.029610754119089467,0.01898264907168234,0.013159267174608578,0.008801145578759134,0,0,135439596819.0,0.029610754119089467,108,2026-03-31,True,passed,108,0,0,4,2025,01258507,0.10237967006673243,0.10237967006673243,44.0,-0.34432999161044786,-0.15583074159380192,67.0,1.0,-0.15583074159380192,0.6932655086966735,-0.21052151889776324,47.0,1.0,0.16841721511821062,0.029610754119089467,0.3981270180855409,22.0,1.0,0.09953175452138523,0.010720740728022315,0.06492371986040996,42.0,1.0,-0.009738557979061493,0,0.0,1.0,1.0,-0.0,0
006400,2025,4,202504,삼성SDI,00126362,CFS,,42255338580919.0,23570113159830.0,18685225421089.0,0.7927507727427375,0.583751184818099,10214910044319.0,-0.19291713147454936,0.051925573326588315,-1131071980153.0,-5.846161001852961,-5.051368125700497,-590539660010.0,-2.711154188028079,-1.9502020267930467,332174443658.0,-0.11589920894127193,0.001484415502650882,669350654943.0,-0.7052579446653031,-1.1159978642055008,42255338580919.0,0.007861123702082891,0.015840617479876373,-0.11072755171075081,-0.02676755217537771,0,1,332174443658.0,0.007861123702082891,28202,2026-03-31,True,passed,28202,1,0,4,2025,00126362,0.07170830181939843,0.07170830181939843,45.0,-5.051368125700497,-0.20155792165301692,89.0,1.0,-0.20155792165301692,0.583751184818099,-0.3893702427946856,53.0,1.0,0.3114961942357485,0.007861123702082891,-0.3164703545906828,62.0,0.6,-0.04747055318860242,-0.7052579446653031,-0.06160388283512856,84.0,1.0,0.009240582425269284,0,0.0,1.0,0.6,-0.0,0
007070,2025,4,202504,GS리테일,00140177,CFS,,7483097413933.0,3276094767814.0,4207002646119.0,1.2841516940995439,0.825994705568856,8752003373270.0,0.020974071799792826,0.015121295343707652,180970440879.0,0.14201897653771378,0.5489389817591279,-40051719946.0,-1.5496009149353451,0.9146020747769588,311155317493.0,0.15026474512754384,-0.7392774716112345,49508285297.0,-0.5212078901728625,-0.6281409688215758,7483097413933.0,0.04158108605049705,0.006616015074829717,0.020677601819911576,0.024183894832378608,0,0,311155317493.0,0.04158108605049705,47122,2026-03-31,True,passed,47122,0,0,4,2025,00140177,0.05007204698792528,0.05007204698792528,46.0,0.5489389817591279,-0.14715295526129812,21.0,1.0,-0.14715295526129812,0.825994705568856,0.00623960096061758,32.0,1.0,-0.0049916807684940645,0.04158108605049705,0.7914195745217001,14.0,1.0,0.19785489363042502,-0.5212078901728625,-0.02907859591528301,71.0,1.0,0.004361789387292451,0,0.0,1.0,1.0,-0.0,0
003570,2025,4,202504,SNT다이내믹스,00134477,CFS,,1228607911035.0,866792976548.0,361814934487.0,0.417417935165934,0.348836860881011,560303426012.0,0.2431199249413074,-0.03905432861709013,65555534382.0,-0.2879726857311913,-2.797436446102674,44415332493.0,-0.4354766014319733,-1.6178539029785395,-40133505675.0,-3.9568796283468,-3.2132884479540293,12169464123.0,-0.46947049454541234,-25.598846178156094,1228607911035.0,-0.032665836931809154,0.009905083642793931,0.11700005985791706,0.05335757143772167,0,0,-40133505675.0,-0.032665836931809154,303,2026-03-31,True,passed,303,0,0,4,2025,00134477,0.029735030893888882,0.029735030893888882,47.0,-2.797436446102674,-0.17966178722238668,85.0,1.0,-0.17966178722238668,0.348836860881011,-0.7730107162348554,67.0,1.0,0.6184085729878843,-0.032665836931809154,-1.6480083640313903,84.0,1.0,-0.41200209100784757,-0.46947049454541234,-0.01993557424159209,70.0,1.0,0.0029903361362388138,0,0.0,1.0,1.0,-0.0,0
011170,2025,4,202504,롯데케미칼,00165413,CFS,,31117333049679.0,17628428467279.0,13488904582400.0,0.7651790746655281,0.5682521439726811,13696947117394.0,-0.10067176790407728,-0.10724476435667418,-810560985713.0,0.6869221619835906,0.40827524005547766,-2312605926900.0,0.7629512322340779,-16.45185927023283,-9140147802.0,-1.04271180791678,3.1160788345995263,379495641645.0,-0.06671502748729496,0.5773428129303426,31117333049679.0,-0.00029373172139809353,0.01219563517988939,-0.059178222618940686,-0.02604853649954303,0,0,-9140147802.0,-0.00029373172139809353,20111,2026-03-31,True,passed,20111,0,0,4,2025,00165413,0.02943935919113879,0.02943935919113879,48.0,0.40827524005547766,-0.14851945284671217,24.0,1.0,-0.14851945284671217,0.5682521439726811,-0.4146818511638587,54.0,1.0,0.33174548093108697,-0.00029373172139809353,-0.5844031032601658,73.0,1.0,-0.14610077581504144,-0.06671502748729496,0.0512392871879638,50.0,1.0,-0.00768589307819457,0,0.0,1.0,1.0,-0.0,0
272210,2025,4,202504,한화시스템,00339391,CFS,,10327265554498.0,5000999101579.0,5326266452919.0,1.0650404738599735,0.7251498261531104,2856413983603.0,0.31965602302736795,0.13831812287543643,97377730818.0,-0.40018618841577125,-2.3233395816473434,57348874200.0,-0.8688371937309745,-1.3169855165998854,265884290022.0,0.7226408130579032,1.1395921194792589,97572843947.0,-0.02819887879797478,-1.6409549422921794,10327265554498.0,0.025745855823974154,0.0094480812401016,0.0340909025711919,0.009429188230333393,0,0,265884290022.0,0.025745855823974154,26299,2026-03-31,True,passed,26299,0,0,4,2025,00339391,0.010783658676532429,0.010783658676532429,49.0,-2.3233395816473434,-0.17505610694768267,82.0,1.0,-0.17505610694768267,0.7251498261531104,-0.15845098339657343,44.0,1.0,0.12676078671725874,0.025745855823974154,0.27114342735791813,28.0,1.0,0.06778585683947953,-0.02819887879797478,0.05804585288348781,43.0,1.0,-0.008706877932523172,0,0.0,1.0,1.0,-0.0,0
007340,2025,4,202504,DN오토모티브,00116949,CFS,,5275680667000.0,2449662359000.0,2826018308000.0,1.1536358460247704,0.7671575050292163,2756969914000.0,0.06612157124266105,0.018291720480048568,409221365000.0,0.04134361459544067,-0.02121458081977523,246504796000.0,-0.04095056674326669,-0.17058730221629215,146323697000.0,1.2430059338254074,1.6261714430146053,49810874000.0,-0.3332187722083769,-1.2817957882717894,5275680667000.0,0.02773551058828709,0.00944160140540212,0.14843156717886477,0.07756750092167775,0,0,146323697000.0,0.02773551058828709,28202,2026-03-31,True,passed,28202,0,0,4,2025,00116949,0.002693798952524075,0.002693798952524075,50.0,-0.02121458081977523,-0.15269179175990844,49.0,1.0,-0.15269179175990844,0.7671575050292163,-0.08984790486966399,40.0,1.0,0.07187832389573119,0.02773551058828709,0.336514748150524,24.0,1.0,0.084128687037631,-0.3332187722083769,0.004142801472864564,65.0,1.0,-0.0006214202209296846,0,0.0,1.0,1.0,-0.0,0
373220,2025,4,202504,LG에너지솔루션,01515323,CFS,,67147953000000.0,29321676000000.0,37826277000000.0,1.290044846004028,0.8285714007822683,17971886000000.0,-0.041077078107253806,0.2245841211563755,744811000000.0,4.8587486627650875,5.769971196520679,-455293000000.0,1.0443770907703014,2.227303920038594,1752971000000.0,-0.4491526142744422,-0.6401319381335344,2372085000000.0,-0.30749181179282836,0.4922731101457525,67147953000000.0,0.02610609738170276,0.03532624442028784,0.041443118435093566,0.011092087944959394,0,0,1752971000000.0,0.02610609738170276,28202,2026-03-31,True,passed,28202,0,0,4,2025,01515323,-0.03534914977969458,-0.03534914977969458,51.0,5.769971196520679,-0.09643250784229365,8.0,1.0,-0.09643250784229365,0.8285714007822683,0.010447622655579235,31.0,1.0,-0.008358098124463389,0.02610609738170276,0.28297938345215884,27.0,1.0,0.07074484586303971,-0.30749181179282836,0.00868926450651498,64.0,1.0,-0.001303389675977247,0,0.0,1.0,1.0,-0.0,0
003030,2025,4,202504,세아제강지주,00124197,CFS,,6046779971967.0,2733117514567.0,3313662457400.0,1.212411262866966,0.7940829899168608,2836453215700.0,0.007597048497806069,0.060190168997032334,166039505186.0,-0.13621662852671335,0.4523331788113595,81639319812.0,-0.2534377931598275,0.40232880986917485,163237158005.0,0.09686457512187752,0.40518656872371117,150141419985.0,-0.22879444576673125,-0.3479622606648196,6046779971967.0,0.026995716523797942,0.02482997904356679,0.058537720370975196,0.027459161066842628,0,0,163237158005.0,0.026995716523797942,64992,2026-03-31,True,passed,64992,0,0,4,2025,00124197,-0.03672830907075812,-0.03672830907075812,52.0,0.4523331788113595,-0.14809144584079112,22.0,1.0,-0.14809144584079112,0.7940829899168608,-0.045875678754289086,37.0,1.0,0.03670054300343127,0.026995716523797942,0.31220836295364995,26.0,1.0,0.07805209073841249,-0.22879444576673125,0.02259664647873844,59.0,1.0,-0.0033894969718107656,0,0.0,1.0,1.0,-0.0,0
499790,2025,4,202504,GS피앤엘,01882845,CFS,,2458495051224.0,1258600788881.0,1199894262343.0,0.953355720847597,0.6695487760399094,359720651475.0,8.386902611304208,,58093327759.0,-1521.739198664779,,17160237758.0,-16.091881512219345,,32927158494.0,-8.119475521212841,,37638212179.0,1.7063819759311754,,2458495051224.0,0.013393217317076437,0.015309452081370361,0.16149567037865045,0.023629629732253205,0,0,32927158494.0,0.013393217317076437,64992,2026-03-31,True,passed,64992,0,0,4,2025,01882845,-0.041348633061709855,-0.041348633061709855,53.0,,-0.15238683409032583,42.0,1.0,-0.15238683409032583,0.6695487760399094,-0.24925350591500287,49.0,1.0,0.1994028047320023,0.013393217317076437,-0.1347100447887204,51.0,1.0,-0.0336775111971801,1.7063819759311754,0.3645806167080416,9.0,1.0,-0.054687092506206236,0,0.0,1.0,1.0,-0.0,0
002380,2025,4,202504,케이씨씨,00105271,CFS,,16803559405446.0,7824485732406.0,8979073673040.0,1.1475608723845123,0.7643327201716371,4860986955367.0,-0.03255368786384594,-0.09354479015496397,310351562363.0,-0.10248463448545919,-0.6454952260771015,1212157811404.0,2.611889119993442,-0.5178539266587943,377876142277.0,1.7168554975672805,2.2912311323559185,114486520557.0,0.6769839627708849,0.6940126450578186,16803559405446.0,0.022487863027075745,0.006813230327849178,0.06384538062179777,0.018469394184568756,0,0,377876142277.0,0.022487863027075745,20411,2026-03-31,True,passed,20411,0,0,4,2025,00105271,-0.06956240707950334,-0.06956240707950334,54.0,-0.6454952260771015,-0.15875645337087352,75.0,1.0,-0.15875645337087352,0.7643327201716371,-0.09446108375959208,41.0,1.0,0.07556886700767368,0.022487863027075745,0.16410008693217806,34.0,1.0,0.041025021733044516,0.6769839627708849,0.18266561632898679,19.0,1.0,-0.027399842449348018,0,0.0,1.0,1.0,-0.0,0
103590,2025,4,202504,일진전기,00683469,CFS,,1525996520000.0,588671403000.0,937325117000.0,1.592272212006874,0.9525347930401877,1594398520000.0,0.27973706837902457,-0.016437888845313164,115890278000.0,0.7811169984147184,0.33253637752007825,76303463000.0,,,71456493000.0,-0.35348091993665776,-1.617961334188878,9057808000.0,-0.6270423869070294,-1.7587776350196136,1525996520000.0,0.04682611792587836,0.005935667533501322,0.07268589160506747,0.07594399887622286,0,0,71456493000.0,0.04682611792587836,2830,2026-03-31,True,passed,2830,0,0,4,2025,00683469,-0.07146549692979859,-0.07146549692979859,55.0,0.33253637752007825,-0.14925522861609752,26.0,1.0,-0.14925522861609752,0.9525347930401877,0.2128932364352394,27.0,1.0,-0.17031458914819153,0.04682611792587836,0.9637482957867664,10.0,1.0,0.2409370739466916,-0.6270423869070294,-0.04778164591865923,79.0,1.0,0.007167246887798884,0,0.0,1.0,1.0,-0.0,0
