ticker,name,industry4,group_value,year,quarter,rebalance_month,rebalance_month_end,hold_start_month,hold_end_month,w,score,score_adj,score_rank,current_price,price_date,CFO_isnull,CFO_warn,OpIncome_acc2__raw,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__contrib,stock_forward_ret_to_next_rebalance,portfolio_gross_ret_to_next_rebalance,portfolio_net_ret_to_next_rebalance,corp_code,score_total,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult
100840,SNT에너지,29176,29176,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,4.956113405393906,4.956113405393906,4.0,7404,2021-05-31,0,0,26.385970168282455,4.978752993249735,-0.701362353877617,-0.4395790085725426,0.32129859133886246,0.2767794947281514,0.16515265585965808,0.11725023805595214,0,0.02290968793261032,0.1648793565683646,0.004168544754353576,0.0023018675593540205,00648721,4.956113405393906,4.978752993249735,6.0,1.0,-1.7583160342901705,344.0,1.0,-0.7907985563661469,281.0,1.0,1.1725023805595214,35.0,1.0,-0.22909687932610318,19.0,1.0
038500,삼표시멘트,239,239,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,4.9560970456840545,4.9560970456840545,5.0,5470,2021-05-31,0,0,26.994806750516545,5.09507941634315,-0.15057577659367893,-0.08435657734503925,0.7686556132259975,-0.07374952733831976,0.06135784663371245,-0.0037859539083474635,0,0.02290968793261032,0.04081632653061229,0.004168544754353576,0.0023018675593540205,00239639,4.9560970456840545,5.09507941634315,1.0,1.0,-0.337426309380157,279.0,1.0,0.2107129352523422,135.0,1.0,-0.037859539083474635,207.0,1.0,-0.22909687932610318,19.0,1.0
034220,LG디스플레이,2621,2621,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,4.934567903999551,4.934567903999551,6.0,22183,2021-05-31,0,0,26.30930933870059,4.96410591001451,0.2726610777341314,0.18860436720227394,1.0113268442580816,-0.26389588726022567,0.08419426350965206,0.022843826110382718,0,0.02290968793261032,-0.09256455921638451,0.004168544754353576,0.0023018675593540205,00105873,4.934567903999551,4.96410591001451,7.0,1.0,0.7544174688090958,40.0,1.0,0.7539882493149306,67.0,1.0,0.22843826110382717,134.0,1.0,-0.22909687932610318,19.0,1.0
096530,씨젠,2130,2130,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,3.5248152355909648,3.5248152355909648,7.0,67700,2021-05-31,0,0,10.64105604974225,1.9704752471884823,1.8801601074418302,1.225339351457805,,0.06827842286731603,0.2685410679447918,0.2378125261447509,0,0.02290968793261032,-0.25213675213675213,0.004168544754353576,0.0023018675593540205,00788773,3.5248152355909648,1.9704752471884823,12.0,1.0,4.90135740583122,1.0,1.0,-0.19508120819233155,177.0,1.0,2.378125261447509,1.0,1.0,-0.22909687932610318,19.0,1.0
032350,롯데관광개발,75210,75210,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,3.503695099211265,3.503695099211265,8.0,22100,2021-05-31,0,1,26.887146391226814,5.074509455748517,-0.9071213202562131,-0.5722805000364204,1.838448047331939,-0.911991194272238,-0.07873311218964472,-0.10028847498815993,0,0.013745812759566193,0.05420054200542013,0.004168544754353576,0.0023018675593540205,00231372,3.503695099211265,5.074509455748517,5.0,1.0,-2.2891220001456816,353.0,1.0,2.6056891264921087,11.0,1.0,-1.671474583135999,347.0,0.6,-0.22909687932610318,19.0,0.6
114810,한솔아이원스,2927,2927,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,3.214992351903346,3.214992351903346,9.0,8250,2021-05-31,0,0,14.348969768348203,2.678922066270383,0.42614703111784047,0.28759307856320043,0.5657933072903915,0.08520433330253903,0.1849732067742388,0.1403631858346132,0,0.02290968793261032,0.1634146341463416,0.004168544754353576,0.0023018675593540205,00625942,3.214992351903346,2.678922066270383,9.0,1.0,1.1503723142528017,28.0,1.0,-0.24344095229296867,189.0,1.0,1.403631858346132,23.0,1.0,-0.22909687932610318,19.0,1.0
033500,동성화인텍,201,201,2021,1,2021-05-31,2021-05-31,2021-05-31,2021-07-31,0.1,2.969368933182212,2.969368933182212,10.0,13050,2021-05-31,0,0,15.456279622302201,2.890488516653346,-0.11536435309721726,-0.061647441034794054,0.7854957116314056,-0.08694467782606626,0.24002774477923067,0.2045628474571168,0,0.02290968793261032,-0.08239700374531833,0.004168544754353576,0.0023018675593540205,00231105,2.969368933182212,2.890488516653346,8.0,1.0,-0.24658976413917622,263.0,1.0,0.24841336521733218,125.0,1.0,2.045628474571168,11.0,1.0,-0.22909687932610318,19.0,1.0
005090,SGC에너지,351,351,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.844055355083431,2.844055355083431,1.0,46950,2021-08-31,0,0,10.159239923740445,2.524103518239593,1.0287781441845785,0.913133903947091,1.345083160201658,-0.5585657727279562,0.012312083158270903,-0.058695291631575434,0,0.024078997256278684,-0.0546875,-0.04900193095657279,-0.051645757607732934,00125150,2.844055355083431,2.524103518239593,1.0,1.0,3.652535615788364,1.0,1.0,1.5959022077941607,19.0,1.0,-0.5869529163157543,285.0,1.0,-0.2407899725627868,21.0,1.0
033240,자화전자,26292,26292,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.661981784574173,2.661981784574173,2.0,17200,2021-08-31,0,0,10.159239923740445,2.524103518239593,-0.1083720128235981,-0.1319976872379471,0.36321588797999727,0.24059484896059896,0.06536426288002121,0.005202107355649711,0,0.024078997256278684,-0.058080808080807955,-0.04900193095657279,-0.051645757607732934,00146861,2.661981784574173,2.524103518239593,1.0,1.0,-0.5279907489517884,291.0,1.0,-0.6874138541731399,258.0,1.0,0.052021073556497106,165.0,1.0,-0.2407899725627868,21.0,1.0
122640,예스티,29271,29271,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.657015696870571,2.657015696870571,3.0,11350,2021-08-31,0,0,10.08399129509935,2.505938151956425,0.3596778366251595,0.29817741399521414,0.8171603351369655,-0.12887925091563393,0.025924943380001522,-0.04229961542171301,0,0.024078997256278684,0.15537848605577675,-0.04900193095657279,-0.051645757607732934,00530556,2.657015696870571,2.505938151956425,5.0,1.0,1.1927096559808565,30.0,1.0,0.36822643118752557,114.0,1.0,-0.42299615421713005,262.0,1.0,-0.2407899725627868,21.0,1.0
114810,한솔아이원스,2927,2927,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.4966967516995635,2.4966967516995635,4.0,9870,2021-08-31,0,0,7.575378150748257,1.9003473597672957,0.3796640466930322,0.31654633335143245,0.5346501161427979,0.10106123964975491,0.18945721193708853,0.15466282167480175,0,0.024078997256278684,-0.0943396226415093,-0.04900193095657279,-0.051645757607732934,00625942,2.4966967516995635,1.9003473597672957,7.0,1.0,1.2661853334057298,26.0,1.0,-0.28874639899929977,204.0,1.0,1.5466282167480174,20.0,1.0,-0.2407899725627868,21.0,1.0
007390,네이처셀,211,211,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.342250298664015,2.342250298664015,5.0,22800,2021-08-31,0,1,10.159239923740445,2.524103518239593,0.16070412708702275,0.11530472266946587,0.8998474534252814,-0.1961798838284781,-0.09867898085515447,-0.11542545677033295,0,0.01444739835376721,-0.2823315118397085,-0.04900193095657279,-0.051645757607732934,00117276,2.342250298664015,2.524103518239593,1.0,1.0,0.4612188906778635,83.0,1.0,0.5605139537956517,87.0,1.0,-1.9237576128388825,354.0,0.6,-0.2407899725627868,21.0,0.6
023160,태광,2413,2413,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,2.2035837089269874,2.2035837089269874,6.0,12500,2021-08-31,0,0,7.979834459036269,1.997984979459106,-0.32868846168814503,-0.33448605638336454,0.09724710091735685,0.4570719505323745,0.10997617947455031,0.05893383806259283,0,0.024078997256278684,-0.06772908366533859,-0.04900193095657279,-0.051645757607732934,00153375,2.2035837089269874,1.997984979459106,6.0,1.0,-1.3379442255334582,339.0,1.0,-1.3059198586639271,358.0,1.0,0.5893383806259282,79.0,1.0,-0.2407899725627868,21.0,1.0
122870,와이지엔터테인먼트,59201,59201,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,1.954443506875314,1.954443506875314,7.0,60600,2021-08-31,0,0,4.962239666278158,1.2695236680101143,0.37343840618620094,0.31082447372810057,0.26774994124012913,0.3182964156643073,0.08738126973304333,0.031719952216513234,0,0.024078997256278684,0.33396584440227706,-0.04900193095657279,-0.051645757607732934,00613318,1.954443506875314,1.2695236680101143,11.0,1.0,1.2432978949124023,27.0,1.0,-0.9094183304694494,298.0,1.0,0.3171995221651323,119.0,1.0,-0.2407899725627868,21.0,1.0
039200,오스코텍,212,212,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,1.866786613501168,1.866786613501168,8.0,36831,2021-08-31,0,0,4.3004088195040175,1.109754646750031,0.5433587038477118,0.46699476485028985,0.29835725924050005,0.2933845319775744,0.038273808361081504,-0.02742632733300623,0,0.024078997256278684,-0.11783011959970713,-0.04900193095657279,-0.051645757607732934,00263654,1.866786613501168,1.109754646750031,12.0,1.0,1.8679790594011594,11.0,1.0,-0.8382415199359269,290.0,1.0,-0.2742632733300623,241.0,1.0,-0.2407899725627868,21.0,1.0
004020,현대제철,2411,2411,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,1.6507464076955367,1.6507464076955367,9.0,51000,2021-08-31,0,0,5.2378512206838055,1.33605756939895,0.11362435726152043,0.07203466334870828,0.4120132177659049,0.2008777654894191,0.07573875650422546,0.017697412202180362,0,0.024078997256278684,-0.17685185185185182,-0.04900193095657279,-0.051645757607732934,00145880,1.6507464076955367,1.33605756939895,10.0,1.0,0.28813865339483313,112.0,1.0,-0.5739364728269117,237.0,1.0,0.17697412202180363,143.0,1.0,-0.2407899725627868,21.0,1.0
042700,한미반도체,29271,29271,2021,2,2021-08-31,2021-08-31,2021-08-31,2021-10-31,0.1,1.6197561878372009,1.6197561878372009,10.0,17275,2021-08-31,0,0,1.1733333362203835,0.3548641912721722,0.9631527050622531,0.8528188970067723,0.24813129059103323,0.33426441204527085,0.10565532464990218,0.0537296902567068,0,0.024078997256278684,-0.12278308321964526,-0.04900193095657279,-0.051645757607732934,00161383,1.6197561878372009,0.3548641912721722,56.0,1.0,3.411275588027089,5.0,1.0,-0.9550411772722025,308.0,1.0,0.537296902567068,89.0,1.0,-0.2407899725627868,21.0,1.0
011200,HMM,50112,50112,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,8.399477193737562,8.399477193737562,1.0,23600,2021-11-30,0,0,43.217800480457804,7.743842992600012,0.4031647954149218,0.3699201152663963,0.6923860101932219,-0.044561399678387605,0.32299405055058283,0.3082036171370927,0,0.022071868412449847,0.08255159474671658,-0.0026568036508302084,-0.005589828513195116,00164645,8.399477193737562,7.743842992600012,1.0,1.0,1.4796804610655852,22.0,1.0,0.12731828479539317,143.0,1.0,3.082036171370927,1.0,1.0,-0.22071868412449847,18.0,1.0
005090,SGC에너지,351,351,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,7.701526681640594,7.701526681640594,2.0,42650,2021-11-30,0,0,43.217800480457804,7.743842992600012,0.6180972328376383,0.5694451441990289,1.335113704686094,-0.577325039339161,0.005149159817879204,-0.05650828423173635,0,0.022071868412449847,0.15702479338842967,-0.0026568036508302084,-0.005589828513195116,00125150,7.701526681640594,7.743842992600012,1.0,1.0,2.2777805767961157,10.0,1.0,1.649500112397603,20.0,1.0,-0.5650828423173635,283.0,1.0,-0.22071868412449847,18.0,1.0
052400,코나아이,58221,58221,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,6.839530546033476,6.839530546033476,3.0,25100,2021-11-30,0,0,43.217800480457804,7.743842992600012,0.16357753281335352,0.14750763962666438,2.305991351698384,-1.3820955717427426,0.32299405055058283,0.3082036171370927,0,0.022071868412449847,-0.2246376811594204,-0.0026568036508302084,-0.005589828513195116,00349732,6.839530546033476,7.743842992600012,1.0,1.0,0.5900305585066575,64.0,1.0,3.9488444906935505,1.0,1.0,3.082036171370927,1.0,1.0,-0.22071868412449847,18.0,1.0
079160,CJ CGV,59141,59141,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,5.806011621009844,5.806011621009844,4.0,15651,2021-11-30,0,1,43.217800480457804,7.743842992600012,-0.522999767320172,-0.48985244113307586,2.305991351698384,-1.3820955717427426,-0.06053476587678308,-0.07912647976181879,0,0.013243121047469908,-0.19092415893921078,-0.0026568036508302084,-0.005589828513195116,00303873,5.806011621009844,7.743842992600012,1.0,1.0,-1.9594097645323034,351.0,1.0,3.9488444906935505,1.0,1.0,-1.3187746626969798,335.0,0.6,-0.22071868412449847,18.0,0.6
007660,이수페타시스,2622,2622,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,4.150316369363301,4.150316369363301,5.0,5027,2021-11-30,0,0,29.664266074144024,5.283581294545984,-0.007279084140262904,-0.011101139251860535,1.9671386899321557,-1.1012170925078342,0.016905396247164237,-0.043018561835437744,0,0.022071868412449847,0.7457669322709164,-0.0026568036508302084,-0.005589828513195116,00107613,4.150316369363301,5.283581294545984,5.0,1.0,-0.04440455700744214,219.0,1.0,3.1463345500223836,8.0,1.0,-0.4301856183543774,268.0,1.0,-0.22071868412449847,18.0,1.0
085660,차바이오텍,211,211,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,2.392615003290466,2.392615003290466,6.0,16155,2021-11-30,0,1,14.704348221511328,2.568030369193148,-0.1382924771071714,-0.1327228513384046,0.6458824452069478,-0.006014113243442437,-0.01811476963337735,-0.049921522368305014,0,0.013243121047469908,-0.11763728043442134,-0.0026568036508302084,-0.005589828513195116,00525679,2.392615003290466,2.568030369193148,7.0,1.0,-0.5308914053536185,301.0,1.0,0.017183180695549822,152.0,1.0,-0.8320253728050835,305.0,0.6,-0.22071868412449847,18.0,0.6
033500,동성화인텍,201,201,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,2.2114981371544693,2.2114981371544693,7.0,9800,2021-11-30,0,0,13.434326554685288,2.3374937749055884,-0.1775191888931098,-0.1691376005399329,0.698424977814533,-0.04956716245676277,0.1159559650118868,0.07063725683312694,0,0.022071868412449847,-0.12350597609561742,-0.0026568036508302084,-0.005589828513195116,00231105,2.2114981371544693,2.3374937749055884,8.0,1.0,-0.6765504021597316,313.0,1.0,0.14162046416217935,142.0,1.0,0.7063725683312694,71.0,1.0,-0.22071868412449847,18.0,1.0
005850,에스엘,303,303,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,2.18974941942242,2.18974941942242,8.0,31050,2021-11-30,0,0,12.893741195111861,2.239365757901573,-0.27144121088490225,-0.25632683256109784,0.48922566570134757,0.12384031304324752,0.10738136644621417,0.06079831262624707,0,0.022071868412449847,-0.2763358778625954,-0.0026568036508302084,-0.005589828513195116,00125521,2.18974941942242,2.239365757901573,9.0,1.0,-1.0253073302443914,331.0,1.0,-0.3538294658378501,211.0,1.0,0.6079831262624706,81.0,1.0,-0.22071868412449847,18.0,1.0
025980,아난티,551,551,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,2.0280298478565935,2.0280298478565935,9.0,9770,2021-11-30,0,0,14.735430490421868,2.5736724779890348,-0.03443645130955897,-0.03631173349795373,1.3006168846205648,-0.54873026806618,0.06949673839392699,0.017327503019242477,0,0.022071868412449847,-0.2954545454545455,-0.0026568036508302084,-0.005589828513195116,00161781,2.0280298478565935,2.5736724779890348,6.0,1.0,-0.14524693399181493,236.0,1.0,1.5678007659033715,23.0,1.0,0.17327503019242477,142.0,1.0,-0.22071868412449847,18.0,1.0
137400,피엔티,292,292,2021,3,2021-11-30,2021-11-30,2021-11-30,2022-02-28,0.1,1.9534891088697393,1.9534891088697393,10.0,47800,2021-11-30,0,0,12.298322617268587,2.1312843174844365,0.23470997717949071,0.21354096242516327,1.0848020353634875,-0.3698391053417196,0.016425749120207937,-0.04356893411059078,0,0.022071868412449847,0.22349570200573066,-0.0026568036508302084,-0.005589828513195116,00612294,1.9534891088697393,2.1312843174844365,10.0,1.0,0.8541638497006531,45.0,1.0,1.0566831581191989,47.0,1.0,-0.4356893411059078,269.0,1.0,-0.22071868412449847,18.0,1.0
066970,엘앤에프,28202,28202,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,3.336871820552588,3.336871820552588,1.0,225800,2022-03-31,0,1,20.489016602374097,2.832312565842971,1.5720421874431736,0.7752878102396958,0.8805347903536364,-0.19098951401193812,-0.09011797310412117,-0.08515644480201072,0,0.005417403283869859,0.12461538461538457,0.02023609053111386,0.01817353418331935,00398701,3.336871820552588,2.832312565842971,1.0,1.0,3.1011512409587834,1.0,1.0,0.5456843257483946,97.0,1.0,-1.4192740800335122,345.0,0.6,-0.09029005473116433,4.0,0.6
004020,현대제철,2411,2411,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,3.1986771698066736,3.1986771698066736,2.0,41550,2022-03-31,0,0,20.489016602374097,2.832312565842971,0.3891415160352927,0.1441505648209164,0.41014687529509636,0.20786618588919042,0.05407046432860676,0.0053188477804792505,0,0.009029005473116433,0.09571788413098248,0.02023609053111386,0.01817353418331935,00145880,3.1986771698066736,2.832312565842971,1.0,1.0,0.5766022592836656,70.0,1.0,-0.5939033882548298,242.0,1.0,0.0531884778047925,178.0,1.0,-0.09029005473116433,4.0,1.0
093370,후성,20129,20129,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,2.980188760121543,2.980188760121543,3.0,19288,2022-03-31,0,0,20.489016602374097,2.832312565842971,0.40656600179325375,0.1534474079202017,0.7767238074369995,-0.10296513897354809,0.13539194380634806,0.08836491985880174,0,0.009029005473116433,-0.09482214781384957,0.02023609053111386,0.01817353418331935,00595191,2.980188760121543,2.832312565842971,1.0,1.0,0.6137896316808068,68.0,1.0,0.29418611135299455,127.0,1.0,0.8836491985880173,50.0,1.0,-0.09029005473116433,4.0,1.0
005090,SGC에너지,351,351,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,2.418423898002587,2.418423898002587,4.0,50200,2022-03-31,0,0,15.437356277216383,2.145690000798245,1.5720421874431736,0.7752878102396958,1.2541497116620204,-0.5077885561672093,0.04514650547848173,-0.003794362341261282,0,0.009029005473116433,-0.09285714285714286,0.02023609053111386,0.01817353418331935,00125150,2.418423898002587,2.145690000798245,6.0,1.0,3.1011512409587834,1.0,1.0,1.4508244461920268,26.0,1.0,-0.03794362341261282,202.0,1.0,-0.09029005473116433,4.0,1.0
011200,HMM,50112,50112,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,2.3655307298679036,2.3655307298679036,5.0,29150,2022-03-31,0,0,10.794686169475398,1.514657458456027,0.9875952238512395,0.4634558402267271,0.5456770736914232,0.09294615837875082,0.328376645756593,0.2854422673332818,0,0.009029005473116433,-0.015597920277296451,0.02023609053111386,0.01817353418331935,00164645,2.3655307298679036,1.514657458456027,11.0,1.0,1.8538233609069084,14.0,1.0,-0.26556045251071664,202.0,1.0,2.854422673332818,1.0,1.0,-0.09029005473116433,4.0,1.0
007660,이수페타시스,2622,2622,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,2.1642304358799174,2.1642304358799174,6.0,7148,2022-03-31,0,0,20.489016602374097,2.832312565842971,-0.08657789032141994,-0.10966976259751661,1.2762921814615167,-0.5265638052896674,0.008833395950257922,-0.04087756754898647,0,0.009029005473116433,0.08187134502923987,0.02023609053111386,0.01817353418331935,00107613,2.1642304358799174,2.832312565842971,1.0,1.0,-0.43867905039006644,293.0,1.0,1.5044680151133354,24.0,1.0,-0.4087756754898647,272.0,1.0,-0.09029005473116433,4.0,1.0
015750,성우하이텍,303,303,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,1.8768731244589338,1.8768731244589338,7.0,4985,2022-03-31,0,0,14.425975373108518,2.0082229293965046,0.25099986337592817,0.07044501688741116,0.9323715452643996,-0.23494341779784356,0.0724807777239126,0.024119590499745144,0,0.009029005473116433,0.025960539979231534,0.02023609053111386,0.01817353418331935,00132992,1.8768731244589338,2.0082229293965046,7.0,1.0,0.28178006754964463,108.0,1.0,0.6712669079938388,84.0,1.0,0.24119590499745142,138.0,1.0,-0.09029005473116433,4.0,1.0
178320,서진시스템,289,289,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,1.7663217131526903,1.7663217131526903,8.0,19700,2022-03-31,0,1,11.731958976543332,1.642051744198223,1.062640986502775,0.5034965444592042,1.069941650149359,-0.35159314180815004,-0.005078729001573699,-0.03305083698045685,0,0.005417403283869859,0.14431958580926052,0.02023609053111386,0.01817353418331935,00838005,1.7663217131526903,1.642051744198223,10.0,1.0,2.013986177836817,13.0,1.0,1.0045518337375716,48.0,1.0,-0.5508472830076141,290.0,0.6,-0.09029005473116433,4.0,0.6
003240,태광산업,20501,20501,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,1.7304423753474618,1.7304423753474618,9.0,1042000,2022-03-31,0,0,6.45180883024596,0.9243728022438669,0.8925636618845133,0.4127517027642483,0.21474745459338399,0.373551081715133,0.05937686631131949,0.010737783151097212,0,0.009029005473116433,0.0009852216748769127,0.02023609053111386,0.01817353418331935,00153393,1.7304423753474618,0.9243728022438669,18.0,1.0,1.651006811056993,17.0,1.0,-1.0672888049003801,331.0,1.0,0.1073778315109721,166.0,1.0,-0.09029005473116433,4.0,1.0
041510,에스엠,59201,59201,2021,4,2022-03-31,2022-03-31,2022-03-31,2022-04-30,0.1,1.7265210367219403,1.7265210367219403,10.0,81600,2022-03-31,0,0,10.234825386481464,1.4385610817909469,0.3283469493640834,0.11171359333824071,0.5114891636823881,0.12193508929784869,0.09320397516296745,0.0452822668217876,0,0.009029005473116433,-0.08086253369272223,0.02023609053111386,0.01817353418331935,00260930,1.7265210367219403,1.4385610817909469,12.0,1.0,0.44685437335296285,88.0,1.0,-0.34838596942242483,213.0,1.0,0.4528226682178759,95.0,1.0,-0.09029005473116433,4.0,1.0
105840,우진,27216,27216,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,5.471140267060456,5.471140267060456,1.0,12850,2022-05-31,0,0,28.27536308201136,5.198043019789994,0.21066711617256573,0.016081544142841322,0.3558691544335817,0.25507872014665106,0.029297830345154784,-0.018533448943520988,0,0.02047043192449064,0.3374485596707819,0.004733107777444401,0.002729929268644682,00173944,5.471140267060456,5.198043019789994,1.0,1.0,0.06432617657136529,122.0,1.0,-0.728796343276146,278.0,1.0,-0.1853344894352099,218.0,1.0,-0.2047043192449064,16.0,1.0
122640,예스티,29271,29271,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,4.772197838568774,4.772197838568774,2.0,7620,2022-05-31,0,1,28.27536308201136,5.198043019789994,-0.1986254365811826,-0.1687674066715602,0.878297835401088,-0.17716085386771305,-0.0927953486159344,-0.09219917983664032,0,0.012282259154694384,0.10586734693877564,0.004733107777444401,0.002729929268644682,00530556,4.772197838568774,5.198043019789994,1.0,1.0,-0.6750696266862408,328.0,1.0,0.5061738681934659,98.0,1.0,-1.5366529972773386,350.0,0.6,-0.2047043192449064,16.0,0.6
007660,이수페타시스,2622,2622,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,4.630404344501039,4.630404344501039,3.0,7459,2022-05-31,0,0,28.27536308201136,5.198043019789994,-0.06495071330282887,-0.10839584070447617,1.1991677981280155,-0.44263765683772144,0.012544775199993728,-0.03707560967124751,0,0.02047043192449064,-0.06275543836519448,0.004733107777444401,0.002729929268644682,00107613,4.630404344501039,5.198043019789994,1.0,1.0,-0.43358336281790466,295.0,1.0,1.264679019536347,37.0,1.0,-0.3707560967124751,257.0,1.0,-0.2047043192449064,16.0,1.0
052400,코나아이,58221,58221,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,4.2355493393940185,4.2355493393940185,4.0,22200,2022-05-31,0,1,28.27536308201136,5.198043019789994,0.3161054056773702,0.06370067881679795,1.8464407506310123,-0.9781690996038136,-0.04477121194060796,-0.06030751876365405,0,0.012282259154694384,-0.2848232848232849,0.004733107777444401,0.002729929268644682,00349732,4.2355493393940185,5.198043019789994,1.0,1.0,0.2548027152671918,92.0,1.0,2.7947688560108963,9.0,1.0,-1.0051253127275674,325.0,0.6,-0.2047043192449064,16.0,0.6
093370,후성,20129,20129,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,3.8771466465569007,3.8771466465569007,5.0,22755,2022-05-31,0,0,19.220213814418745,3.5203461835042975,0.720319309648195,0.24625595755541396,0.6999472643704883,-0.029599707904748935,0.15416965012396835,0.11967378147744721,0,0.02047043192449064,-0.03141585803892144,0.004733107777444401,0.002729929268644682,00595191,3.8771466465569007,3.5203461835042975,5.0,1.0,0.9850238302216558,33.0,1.0,0.0845705940135684,144.0,1.0,1.196737814774472,34.0,1.0,-0.2047043192449064,16.0,1.0
011200,HMM,50112,50112,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,3.4855483501631404,3.4855483501631404,6.0,32450,2022-05-31,0,0,14.960647981473983,2.7311532159783227,0.7969563677042593,0.28086758114801086,0.4681751872310228,0.16216056012965074,0.30887139763224686,0.29089656098266503,0,0.02047043192449064,-0.12499999999999989,0.004733107777444401,0.002729929268644682,00164645,3.4855483501631404,2.7311532159783227,8.0,1.0,1.1234703245920434,26.0,1.0,-0.46331588608471647,228.0,1.0,2.9089656098266503,1.0,1.0,-0.2047043192449064,16.0,1.0
007390,네이처셀,211,211,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,2.953439268342277,2.953439268342277,7.0,17650,2022-05-31,0,1,14.085315980460976,2.568975687436093,0.35304690157375906,0.08038458061764608,0.1336282904207284,0.43895318931170574,-0.17555288702327082,-0.14715644817786194,0,0.012282259154694384,0.38953488372093026,0.004733107777444401,0.002729929268644682,00117276,2.953439268342277,2.568975687436093,11.0,1.0,0.32153832247058434,82.0,1.0,-1.2541519694620165,361.0,1.0,-2.4526074696310323,365.0,0.6,-0.2047043192449064,16.0,0.6
042520,한스바이오메드,213,213,2022,1,2022-05-31,2022-05-31,2022-05-31,2022-07-31,0.1,2.5956348772244406,2.5956348772244406,8.0,10450,2022-05-31,0,1,17.602310338805392,3.220588392413374,-0.39603491424188364,-0.2579235239301962,0.9983059541751594,-0.2764514556798218,-0.10885016776818883,-0.1028607947336104,0,0.012282259154694384,-0.044642857142856984,0.004733107777444401,0.002729929268644682,00349060,2.5956348772244406,3.220588392413374,6.0,1.0,-1.0316940957207847,346.0,1.0,0.789861301942348,68.0,1.0,-1.7143465788935066,352.0,0.6,-0.2047043192449064,16.0,0.6
