"source","destination","reason"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report_detail__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=12.html","-","keep_rule_matched"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__metric=revenue_op__strat=D_quality_filter_debt_profitaccel_liq__v=12.md","-","keep_rule_matched"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2025-11-16__target=2025-11-30__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2025-11-16__target=2025-11-30__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2025-11-16__target=2025-11-30__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=2.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=2.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=3.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=3.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=3.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=3.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=4.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=4.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=4.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=4.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=5.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-13__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=6.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-21__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=7.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=10.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=11.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=12.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=8.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.html","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.html","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.md","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\reports\rebalance_report__asof=2026-03-31__target=2026-03-31__strat=D_quality_filter_debt_profitaccel_liq__v=9.md","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2025-11-16__metric=revenue_op__v=1.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2025-11-16__metric=revenue_op__v=1.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2025-11-16__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2025-11-16__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2025-11-30__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2025-11-30__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-02-18__metric=revenue_op__v=1.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-02-18__metric=revenue_op__v=1.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-02-18__metric=revenue_op__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-02-18__metric=revenue_op__v=1.parquet","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-03-13__metric=revenue_op__v=1.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-03-13__metric=revenue_op__v=1.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-03-13__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-03-13__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-03-21__metric=revenue_op__v=1.csv","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-03-21__metric=revenue_op__v=1.csv","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-03-21__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-03-21__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","already_exists_same_size"
"C:\Users\chanw\ai_inv_adv\data\processed\universe__asof=2026-03-31__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","C:\Users\chanw\ai_inv_adv\data\archive\old_versions\universe\universe__asof=2026-03-31__src=phase1__mcap_top=800__trd_bot=0.1__v=1.parquet","already_exists_same_size"
